DateTime;Value (Cluster1.DRIVDAL_G1_GEN_P_PV);Unit (Cluster1.DRIVDAL_G1_GEN_P_PV);Value (Cluster1.DRIVDAL_G1_TURB_VIRKNGRD_PV);Unit (Cluster1.DRIVDAL_G1_TURB_VIRKNGRD_PV);Value (Cluster1.DRIVDAL_G1_TURB_VF_PV);Unit (Cluster1.DRIVDAL_G1_TURB_VF_PV);Value (Cluster1.LINDLAND_G2_GEN_P_PV);Unit (Cluster1.LINDLAND_G2_GEN_P_PV);Value (Cluster1.HAUKLAND_G1_TURB_VIRKNGRD_PV);Unit (Cluster1.HAUKLAND_G1_TURB_VIRKNGRD_PV);Value (Cluster1.LINDLAND_G2_TURB_VF_PV);Unit (Cluster1.LINDLAND_G2_TURB_VF_PV);Value (Cluster1.HAUKLAND_G1_TURB_VF_PV);Unit (Cluster1.HAUKLAND_G1_TURB_VF_PV);Value (Cluster1.LINDLAND_G2_TURB_VIRKNGRD_PV);Unit (Cluster1.LINDLAND_G2_TURB_VIRKNGRD_PV);Value (Cluster1.HONNE_G1_TURB_VF_PV);Unit (Cluster1.HONNE_G1_TURB_VF_PV);Value (Cluster1.HONNE_G1_GEN_P_PV);Unit (Cluster1.HONNE_G1_GEN_P_PV);Value (Cluster1.OGREY2_G2_GEN_P_PV);Unit (Cluster1.OGREY2_G2_GEN_P_PV);Value (Cluster1.OGREY1_G1_TURB_VF_PV);Unit (Cluster1.OGREY1_G1_TURB_VF_PV);Value (Cluster1.LOGJEN_G1_GEN_P_PV);Unit (Cluster1.LOGJEN_G1_GEN_P_PV);Value (Cluster1.HAUKLAND_G1_GEN_P_PV);Unit (Cluster1.HAUKLAND_G1_GEN_P_PV);Value (Cluster1.LOGJEN_G1_TURB_VF_PV);Unit (Cluster1.LOGJEN_G1_TURB_VF_PV);Value (Cluster1.LINDLAND_G1_GEN_P_PV);Unit (Cluster1.LINDLAND_G1_GEN_P_PV);Value (Cluster1.OGREY1_G1_TURB_VIRKNGRD_PV);Unit (Cluster1.OGREY1_G1_TURB_VIRKNGRD_PV);Value (Cluster1.GRODEM_G2_GEN_P_PV);Unit (Cluster1.GRODEM_G2_GEN_P_PV);Value (Cluster1.OGREY2_G2_TURB_VIRKNGRD_PV);Unit (Cluster1.OGREY2_G2_TURB_VIRKNGRD_PV);Value (Cluster1.GRODEM_G2_TURB_VF_PV);Unit (Cluster1.GRODEM_G2_TURB_VF_PV);Value (Cluster1.LINDLAND_G1_TURB_VF_PV);Unit (Cluster1.LINDLAND_G1_TURB_VF_PV);Value (Cluster1.OGREY1_G1_GEN_P_PV);Unit (Cluster1.OGREY1_G1_GEN_P_PV);Value (Cluster1.HONNE_G1_TURB_VIRKNGRD_PV);Unit (Cluster1.HONNE_G1_TURB_VIRKNGRD_PV);Value (Cluster1.GRODEM_G2_TURB_VIRKNGRD_PV);Unit (Cluster1.GRODEM_G2_TURB_VIRKNGRD_PV);Value (Cluster1.OGREY2_G2_TURB_VF_PV);Unit (Cluster1.OGREY2_G2_TURB_VF_PV);Value (Cluster1.LOGJEN_G1_TURB_VIRKNGRD_PV);Unit (Cluster1.LOGJEN_G1_TURB_VIRKNGRD_PV);Value (Cluster1.LINDLAND_G1_TURB_VIRKNGRD_PV);Unit (Cluster1.LINDLAND_G1_TURB_VIRKNGRD_PV);Value (Cluster1.VIKESA_G1_TURB_VF_PV);Unit (Cluster1.VIKESA_G1_TURB_VF_PV);Value (Cluster1.VIKESA_G1_TURB_VIRKNGRD_PV);Unit (Cluster1.VIKESA_G1_TURB_VIRKNGRD_PV);Value (Cluster1.VIKESA_G1_GEN_P_PV);Unit (Cluster1.VIKESA_G1_GEN_P_PV)
2026-01-27 12:15:00.000;0;kW;0;%;0;m3/s;3845,2614174849778;kW;92,69999695;%;5,083503603904623;m3/s;2,1213866524333334;m3/s;92,0957715378889;%;0;m3/s;1497,6645955555555;kW;699,8777466;kW;0;m3/s;98,83483888888888;KW;4805,68411;kW;0,4129074020444445;m3/s;0;kW;0;%;2608,5291888888887;kW;62,81313705;%;5,315449492233333;m3/s;0;m3/s;0;kW;96,07975769;%;84,92275339733334;%;1,852697849;m3/s;70,27592764988889;%;0;%;0,005921363831;m3/s;0,1085583344;%;0;kW
2026-01-27 12:30:00.000;0;kW;0;%;0;m3/s;3876,177937574889;kW;92,69999695;%;5,124828866186333;m3/s;2,117453299666667;m3/s;92,11464301166667;%;0;m3/s;1502,4603022222223;kW;699,8777466;kW;0;m3/s;98,27315777777778;KW;4794,42909;kW;0,4108364204277778;m3/s;0;kW;0;%;2601,7581955555556;kW;62,80984030388889;%;5,3053369680777775;m3/s;0;m3/s;0;kW;96,07975769;%;84,97331407244444;%;1,8521837958485334;m3/s;70,14413723366667;%;0;%;0,005921363831;m3/s;0,1085583344;%;0;kW
2026-01-27 12:45:00.000;0;kW;0;%;0;m3/s;3857,2529142272224;kW;92,69999695;%;5,0871378124574225;m3/s;2,1201555226444446;m3/s;92,09823820344444;%;0;m3/s;1502,2769377777777;kW;699,8777466;kW;0;m3/s;99,1579;KW;4799,314697777778;kW;0,4130771659722222;m3/s;0;kW;0;%;2607,109001111111;kW;62,78313666533333;%;5,302809079388888;m3/s;0;m3/s;0;kW;96,07975769;%;84,98595580988889;%;1,8483039568959998;m3/s;70,286728075;%;0;%;0,005590562845820404;m3/s;0,10360428458233333;%;0;kW
2026-01-27 13:00:00.000;0;kW;0;%;0;m3/s;3850,1238059382445;kW;92,69999695;%;5,085674763;m3/s;2,1168177312777776;m3/s;92,09701538;%;0;m3/s;1497,1303333333333;kW;699,8777466;kW;0;m3/s;101,15240111111112;KW;4800,0737711111115;kW;0,4189166612444445;m3/s;0;kW;0;%;2605,382902222222;kW;62,77687327;%;5,301154926244445;m3/s;0;m3/s;0;kW;96,07975769;%;84,99422615922222;%;1,8492907433669556;m3/s;70,65833172488888;%;0;%;0,004863977432;m3/s;0,08917292207;%;0;kW
2026-01-27 13:15:00.000;0;kW;0;%;0;m3/s;3833,114279221045;kW;92,69999695;%;5,085023998181267;m3/s;2,116342226677778;m3/s;92,09758894144444;%;0;m3/s;1503,5464644444444;kW;699,8777466;kW;0;m3/s;99,2717;KW;4795,62884;kW;0,41046295629;m3/s;0;kW;0;%;2602,8185733333335;kW;62,78203756633334;%;5,302465783366667;m3/s;0;m3/s;0;kW;96,07975769;%;84,98767200111111;%;1,8494304454450445;m3/s;70,12037166955555;%;0;%;0,0062571192582370335;m3/s;0,11502014349;%;0;kW
2026-01-27 13:30:00.000;0;kW;0;%;0;m3/s;3883,3587301103107;kW;92,69999695;%;5,111542019771466;m3/s;2,119084472222222;m3/s;92,10640521455555;%;0;m3/s;1497,5807366666666;kW;699,8777466;kW;0;m3/s;100,76583777777778;KW;4798,216494444445;kW;0,41755863561777784;m3/s;0;kW;0;%;2604,9554922222223;kW;62,80709474155555;%;5,3063045660888895;m3/s;0;m3/s;0;kW;96,07975769;%;84,96847669833333;%;1,8503178014151112;m3/s;70,57191467477777;%;0;%;0,004863977432;m3/s;0,08917292207;%;0;kW
2026-01-27 13:45:00.000;0;kW;0;%;0;m3/s;3865,630476564422;kW;92,69999695;%;5,107307785877045;m3/s;2,1167111158111105;m3/s;92,107781134;%;0;m3/s;1499,429948888889;kW;699,8777466;kW;0;m3/s;100,05529111111112;KW;4793,488516666666;kW;0,4146728330144444;m3/s;0;kW;0;%;2603,2967755555555;kW;62,78467712511111;%;5,298564291044444;m3/s;0;m3/s;0;kW;96,07975769;%;85,00717790366667;%;1,8471904217703112;m3/s;70,38827251944444;%;0;%;0,004863977432;m3/s;0,08917292207;%;0;kW
2026-01-27 14:00:00.000;0;kW;0;%;0;m3/s;3830,3806769901557;kW;92,69999695;%;5,077086330712444;m3/s;2,119777806577778;m3/s;92,09328969533334;%;0;m3/s;1498,5028533333334;kW;699,8777466;kW;0;m3/s;98,51459777777778;KW;4802,195405555555;kW;0,41114197932666663;m3/s;0;kW;0;%;2604,2258266666668;kW;62,80324936;%;5,302403322822222;m3/s;0;m3/s;0;kW;96,07975769;%;84,98798370166666;%;1,851212502;m3/s;70,163581;%;0;%;0,0054537711171293276;m3/s;0,09929641517566666;%;0;kW
2026-01-27 14:15:00.000;0;kW;0;%;0;m3/s;3792,2191613092446;kW;92,69999695;%;5,0332278235630445;m3/s;2,1189022250666665;m3/s;92,07271330455555;%;0;m3/s;1499,9114766666667;kW;699,8777466;kW;0;m3/s;99,81867666666666;KW;4800,157421111111;kW;0,41484260190111105;m3/s;0;kW;0;%;2605,7768133333334;kW;62,80324936;%;5,311111063577777;m3/s;0;m3/s;0;kW;96,07975769;%;84,94444351111112;%;1,851212502;m3/s;70,399072775;%;0;%;0,005921363831;m3/s;0,1085583344;%;0;kW
2026-01-27 14:30:00.000;0;kW;0;%;0;m3/s;3768,1338487788;kW;92,69999695;%;5,031715697172555;m3/s;2,1211822085555556;m3/s;92,07209939055555;%;0;m3/s;1504,59015;kW;699,8777466;kW;0;m3/s;99,72809222222222;KW;4801,029297777778;kW;0,4147746880722222;m3/s;0;kW;0;%;2602,6831855555556;kW;62,80324936;%;5,295068682711111;m3/s;0;m3/s;0;kW;96,07975769;%;85,02465701622222;%;1,851212502;m3/s;70,394751825;%;0;%;0,004706358716444486;m3/s;0,08788055727466666;%;0;kW
2026-01-27 14:45:00.000;0;kW;0;%;0;m3/s;3778,714134673689;kW;92,69999695;%;5,029092004619178;m3/s;2,1185644361777776;m3/s;92,06928702311112;%;0;m3/s;1496,9814033333334;kW;699,8777466;kW;0;m3/s;101,27176222222222;KW;4802,068486666667;kW;0,4193919777944444;m3/s;0;kW;0;%;2596,121107777778;kW;62,82072207211111;%;5,288202253955555;m3/s;0;m3/s;0;kW;96,07975769;%;85,05898895233334;%;1,8524330628687111;m3/s;70,68857896833333;%;0;%;0,005921363831;m3/s;0,1085583344;%;0;kW
2026-01-27 15:00:00.000;0;kW;0;%;0;m3/s;3819,4881277947998;kW;92,69999695;%;5,054230946363222;m3/s;2,11800442;m3/s;92,08206905755556;%;0;m3/s;1500,063231111111;kW;699,8777466;kW;0;m3/s;99,78983333333333;KW;4798,673076666667;kW;0,41487653916333334;m3/s;0;kW;0;%;2595,9666844444446;kW;62,81313705;%;5,2820537302111115;m3/s;0;m3/s;0;kW;96,07975769;%;85,08973134311111;%;1,8536752750686665;m3/s;70,40123570855556;%;0;%;0,005921363831;m3/s;0,1085583344;%;0;kW
2026-01-27 15:15:00.000;0;kW;0;%;0;m3/s;3857,7881407494;kW;92,69999695;%;5,089195420666311;m3/s;2,117004397288889;m3/s;92,09707437777777;%;0;m3/s;1501,4073444444443;kW;700,9886130684445;kW;0;m3/s;100,81539777777778;KW;4796,763783333334;kW;0,41786419650333334;m3/s;0;kW;0;%;2602,0975855555557;kW;62,81313705;%;5,294257222400001;m3/s;0;m3/s;0;kW;96,07975769;%;85,02871415866667;%;1,852697849;m3/s;70,59135750855556;%;0;%;0,005921363831;m3/s;0,1085583344;%;0;kW
2026-01-27 15:30:00.000;0;kW;0;%;0;m3/s;3842,325555084978;kW;92,69999695;%;5,1060912581196884;m3/s;2,1161156230888887;m3/s;92,10842810833333;%;0;m3/s;1503,1336888888889;kW;701,5009766;kW;0;m3/s;97,91308;KW;4800,027131111111;kW;0,40937654506111115;m3/s;0;kW;0;%;2604,055068888889;kW;62,81313705;%;5,301654216944445;m3/s;0;m3/s;0;kW;96,07975769;%;84,99172973533334;%;1,852697849;m3/s;70,0512363;%;0;%;0,0042342133668310964;m3/s;0,07646470284833333;%;0;kW
2026-01-27 15:45:00.000;0;kW;0;%;0;m3/s;3793,9003889542;kW;92,69999695;%;5,046436807834444;m3/s;2,122839980755556;m3/s;92,08033794766666;%;0;m3/s;1494,6930922222223;kW;700,3181426427732;kW;0;m3/s;100,05488444444444;KW;4797,941587777777;kW;0,4147407362944444;m3/s;0;kW;0;%;2601,1074155555557;kW;62,81313705;%;5,295599285744445;m3/s;0;m3/s;0;kW;96,07975769;%;85,022004869;%;1,852697849;m3/s;70,39259092611111;%;0;%;0,004863977432;m3/s;0,08917292207;%;0;kW
2026-01-27 16:00:00.000;0;kW;0;%;0;m3/s;3805,0369961261554;kW;92,69999695;%;5,046957003890512;m3/s;2,1180266592666666;m3/s;92,0790359468889;%;0;m3/s;1504,1120055555555;kW;698,7985229;kW;0;m3/s;357,31224333333336;KW;4799,869031111111;kW;1,1071607672377777;m3/s;0;kW;0;%;2603,1751044444445;kW;62,81313705;%;5,303089894177778;m3/s;0;m3/s;0;kW;96,07975769;%;84,98455073188889;%;1,852697849;m3/s;89,50651550344445;%;0;%;0,005718579442273557;m3/s;0,10446585846366667;%;0;kW
2026-01-27 16:15:00.000;0;kW;0;%;0;m3/s;3777,855986468422;kW;92,69999695;%;5,021416141468489;m3/s;2,118262227366667;m3/s;92,06736907866667;%;0;m3/s;1502,3390677777777;kW;698,7985229;kW;0;m3/s;408,81263333333334;KW;4794,652411111111;kW;1,2967098885777777;m3/s;0;kW;0;%;2604,857197777778;kW;62,80159844055556;%;5,2997815132333335;m3/s;0;m3/s;0;kW;96,07975769;%;85,00109346188889;%;1,850870674761533;m3/s;92,58707724733334;%;0;%;0,005921363831;m3/s;0,1085583344;%;0;kW
2026-01-27 16:30:00.000;0;kW;0;%;0;m3/s;3760,4923674180664;kW;92,69999695;%;5,002335749779666;m3/s;2,119386704533334;m3/s;92,05704294666667;%;0;m3/s;1497,5072666666667;kW;699,9513210025444;kW;0;m3/s;407,62611111111113;KW;4804,584856666666;kW;1,2930092642222222;m3/s;0;kW;0;%;2606,596881111111;kW;62,78346634;%;5,312453232855555;m3/s;0;m3/s;0;kW;96,07975769;%;84,93773354444444;%;1,8482727624480002;m3/s;92,56913553944445;%;0;%;0,005920072644719444;m3/s;0,1085583344;%;0;kW
2026-01-27 16:45:00.000;0;kW;0;%;0;m3/s;3777,971674407222;kW;92,69999695;%;5,024666922058667;m3/s;2,117724416011111;m3/s;92,06781344955556;%;0;m3/s;1499,369418888889;kW;700,4954224;kW;0;m3/s;407,98910222222224;KW;4794,766752222222;kW;1,2940956845;m3/s;0;kW;0;%;2604,786052222222;kW;62,78346634;%;5,3079588201000005;m3/s;0;m3/s;0;kW;96,07975769;%;84,96020473944445;%;1,848241568;m3/s;92,57440406044445;%;0;%;0,01667238301206621;m3/s;0,08938831554033334;%;0;kW
2026-01-27 17:00:00.000;0;kW;0;%;0;m3/s;3761,9746678443335;kW;92,69999695;%;4,990098546501711;m3/s;2,118582216888889;m3/s;92,05245140688889;%;0;m3/s;1498,7766011111112;kW;700,4954224;kW;0;m3/s;407,2657433333333;KW;4796,625084444445;kW;1,2926018557777776;m3/s;0;kW;0;%;2602,4295366666665;kW;62,78346634;%;5,2980337037777785;m3/s;0;m3/s;0;kW;96,07975769;%;85,00983200055556;%;1,848241568;m3/s;92,56716164533333;%;0;%;4,071309431466667;m3/s;84,69744788973333;%;3265,1335122318415;kW
2026-01-27 17:15:00.000;0;kW;0;%;0;m3/s;3777,160005009178;kW;92,69999695;%;5,030437217638067;m3/s;2,1218444559;m3/s;92,07115037622222;%;0;m3/s;1498,74576;kW;700,4954224;kW;0;m3/s;407,9631288888889;KW;4797,335236666667;kW;1,2946388879555557;m3/s;0;kW;0;%;2599,9753344444443;kW;62,77269698288889;%;5,29113608491111;m3/s;0;m3/s;0;kW;96,07975769;%;85,04432093155556;%;1,847440594331511;m3/s;92,577038998;%;0;%;4,659179260299162;m3/s;93,79395362111111;%;3800,184326;kW
2026-01-27 17:30:00.000;0;kW;0;%;0;m3/s;3801,229680242289;kW;92,69999695;%;5,038380623;m3/s;2,122399992411111;m3/s;92,07470703;%;0;m3/s;1502,0016166666667;kW;700,4954224;kW;0;m3/s;408,2934911111111;KW;4800,5477;kW;1,296064828622222;m3/s;0;kW;0;%;2601,860686666667;kW;62,716432910444446;%;5,3006554764111105;m3/s;0;m3/s;0;kW;96,07975769;%;84,99672470055556;%;1,8393094434878223;m3/s;92,5839508061111;%;0;%;4,661419759036267;m3/s;93,79252743522223;%;3799,9556420607883;kW
2026-01-27 17:45:00.000;0;kW;0;%;0;m3/s;3753,7026895430886;kW;92,69999695;%;4,9937557208853995;m3/s;2,120075538611111;m3/s;92,05404815844444;%;0;m3/s;1498,094541111111;kW;700,4954224;kW;0;m3/s;407,25560777777775;KW;4801,394;kW;1,2935524875666664;m3/s;0;kW;0;%;2597,568488888889;kW;62,78346634;%;5,289856434022223;m3/s;0;m3/s;0;kW;96,07975769;%;85,05071919622222;%;1,848241568;m3/s;92,57177013788889;%;0;%;4,660867152351995;m3/s;93,79248106377777;%;3800,147418518669;kW
2026-01-27 18:00:00.000;0;kW;0;%;0;m3/s;3717,7172080594446;kW;92,69999695;%;4,959560323826733;m3/s;2,1214489036111113;m3/s;92,03890296311111;%;0;m3/s;1503,2757155555555;kW;700,1075861171245;kW;0;m3/s;312,70221555555554;KW;4800,0929588888885;kW;1,0215921640233332;m3/s;0;kW;0;%;2597,123398888889;kW;62,79379747266667;%;5,283395825544444;m3/s;0;m3/s;0;kW;96,07975769;%;85,08302163233333;%;1,8508471045244224;m3/s;90,71888690477778;%;0;%;2,1905608653787434;m3/s;80,80640538388889;%;1607,0169555876212;kW
2026-01-27 18:15:00.000;483,56518666666665;kW;27,494734022555555;%;0,4890527380666667;m3/s;3749,3022757749113;kW;92,69999695;%;4,978010277816688;m3/s;2,121986659344444;m3/s;92,04615529644444;%;0;m3/s;1496,5120422222221;kW;697,0096120463268;kW;0;m3/s;306,8147577777778;KW;4804,752863333333;kW;0,9923104669966668;m3/s;0;kW;0;%;2601,485023333333;kW;62,80324936;%;5,2967540265;m3/s;0;m3/s;0;kW;96,07975769;%;85,01623001;%;1,851212502;m3/s;90,51692725355555;%;0;%;1,989798451817817;m3/s;78,89054200666666;%;1399,921342302321;kW
2026-01-27 18:30:00.000;1834,1149233333333;kW;93,577388002;%;2,195651221366667;m3/s;3756,837318279044;kW;92,69999695;%;4,997545242;m3/s;2,121262192788889;m3/s;92,05544281;%;0;m3/s;1499,3403088888888;kW;699,7738647;kW;0;m3/s;307,39509555555554;KW;4805,836115555556;kW;0,9941577586422223;m3/s;0;kW;0;%;2606,6288;kW;62,80324936;%;5,310424402033334;m3/s;0;m3/s;0;kW;96,07975769;%;84,94787741877778;%;1,8514932520320002;m3/s;90,53527993266667;%;0;%;1,9890576773564401;m3/s;78,88844053422223;%;1399,6708486462132;kW
2026-01-27 18:45:00.000;1836,2984888888889;kW;93,59770592577777;%;2,2050988540666663;m3/s;3716,0626401542663;kW;92,69999695;%;4,964200782498067;m3/s;2,1192311126777774;m3/s;92,04024369966666;%;0;m3/s;1501,4177855555556;kW;699,7738647;kW;0;m3/s;305,45478;KW;4795,121972222222;kW;0,9878709607588889;m3/s;0;kW;0;%;2604,2718333333332;kW;62,80324936;%;5,304775312355555;m3/s;0;m3/s;0;kW;96,07975769;%;84,97612372477778;%;1,851212502;m3/s;90,44942033522223;%;0;%;1,987562325322696;m3/s;78,88061862277777;%;1400,54864038465;kW
2026-01-27 19:00:00.000;445,80594777777776;kW;25,681017218333334;%;0,6514870643888889;m3/s;3697,5113426583557;kW;92,69999695;%;4,951939697612978;m3/s;2,117519987922222;m3/s;92,03366266988888;%;0;m3/s;1500,2716644444445;kW;699,7738647;kW;0;m3/s;113,00783222222222;KW;4792,547963333333;kW;0,4806580069833334;m3/s;0;kW;0;%;2606,49317;kW;62,80324936;%;5,314325862644445;m3/s;0;m3/s;0;kW;96,07975769;%;84,92837041255555;%;1,851212502;m3/s;73,16111662055556;%;0;%;0,15346654146285943;m3/s;7,783998632195001;%;96,30026950787033;kW
2026-01-27 19:15:00.000;1442,2713933333334;kW;68,57358500011111;%;1,6200186019933331;m3/s;3720,2265488659773;kW;92,69999695;%;4,950491148532377;m3/s;2,116195538322222;m3/s;92,03289922233333;%;0;m3/s;1498,50851;kW;699,7738647;kW;0;m3/s;101,94658444444444;KW;4792,542783333333;kW;0,4226172712433333;m3/s;0;kW;0;%;2606,9703577777777;kW;62,78236914811111;%;5,316042433788889;m3/s;0;m3/s;0;kW;96,07975769;%;84,91978742833334;%;1,8486937729285333;m3/s;70,89382960322222;%;0;%;0,005570760348314688;m3/s;0,10188113681966668;%;0;kW
2026-01-27 19:30:00.000;2145,1257766666668;kW;89,93829421966667;%;2,560596055144445;m3/s;3775,438456336156;kW;92,69999695;%;5,007730312668222;m3/s;2,1138577541555557;m3/s;92,05721655966667;%;0;m3/s;1500,91838;kW;699,7738647;kW;0;m3/s;101,12076;KW;4794,177697777778;kW;0,41969753634333334;m3/s;0;kW;0;%;2606,0870988888887;kW;62,84280777;%;5,307615481577778;m3/s;0;m3/s;0;kW;96,07975769;%;84,96192296222222;%;1,857154131;m3/s;70,70802332611112;%;0;%;0,005921363831;m3/s;0,1085583344;%;0;kW
2026-01-27 19:45:00.000;456,50826333333333;kW;24,963491566888887;%;0,7125936534888889;m3/s;3808,969006321489;kW;92,69999695;%;5,074504813449689;m3/s;2,1217688905444443;m3/s;92,09257829777778;%;0;m3/s;1500,04869;kW;699,7738647;kW;0;m3/s;102,10731777777778;KW;4800,439001111111;kW;0,42207407289666665;m3/s;0;kW;0;%;2607,611662222222;kW;62,74181810966667;%;5,310330889055556;m3/s;0;m3/s;0;kW;96,07975769;%;84,94834654077778;%;1,8439770693072888;m3/s;70,85925784588889;%;0;%;0,005921363831;m3/s;0,1085583344;%;0;kW
2026-01-27 20:00:00.000;278,2868711111111;kW;40,97273449322222;%;0,30612307787111115;m3/s;3768,031640644289;kW;92,69999695;%;5,022062953123178;m3/s;2,1181066407222224;m3/s;92,06834191033333;%;0;m3/s;1502,0800744444443;kW;699,7738647;kW;0;m3/s;1,256408888888889;KW;4793,037294444444;kW;0,033271604115555554;m3/s;0;kW;0;%;2610,5065577777777;kW;62,78500590711111;%;5,321223470755556;m3/s;0;m3/s;0;kW;96,07975769;%;84,89388300377777;%;1,8530061890311331;m3/s;5,539506106555556;%;0;%;0,004234944138278885;m3/s;0,07904942399766668;%;0;kW
2026-01-27 20:15:00.000;616,5085411111111;kW;78,62348709066667;%;0,7435817182177777;m3/s;3670,496974350111;kW;92,69999695;%;4,915303137956444;m3/s;2,118835520777777;m3/s;91,4395501861111;%;0;m3/s;1499,9045333333333;kW;699,7738647;kW;0;m3/s;0;KW;4792,4369588888885;kW;0;m3/s;0;kW;0;%;2609,523831111111;kW;62,83313912366667;%;5,3229712908555555;m3/s;0;m3/s;0;kW;96,07975769;%;84,88514336233334;%;1,8522752888566887;m3/s;0;%;0;%;0,004863977432;m3/s;0,08917292207;%;0;kW
2026-01-27 20:30:00.000;605,0390588888889;kW;78,30615751566667;%;0,7284474425833334;m3/s;3632,1109854198444;kW;92,69999695;%;4,872085454864333;m3/s;2,1180710951333332;m3/s;90,61172976977778;%;0;m3/s;1499,4759666666666;kW;699,7738647;kW;0;m3/s;0;KW;4795,626554444444;kW;0;m3/s;0;kW;0;%;2609,47337;kW;62,75896174111111;%;5,317166052977778;m3/s;0;m3/s;0;kW;96,07975769;%;84,91417007422223;%;1,8436279176525334;m3/s;0;%;0;%;0,005725633384428663;m3/s;0,10446585846366667;%;0;kW
2026-01-27 20:45:00.000;608,8343555555556;kW;78,36415854766666;%;0,7312136438144444;m3/s;3680,095795860578;kW;92,69999695;%;4,918431229611844;m3/s;2,115257769122222;m3/s;91,53355535;%;0;m3/s;1499,67433;kW;699,7738647;kW;0;m3/s;0;KW;4791,039155555555;kW;0;m3/s;0;kW;0;%;2609,1097788888887;kW;62,76808043644444;%;5,319975037100001;m3/s;0;m3/s;0;kW;96,07975769;%;84,90012503677778;%;1,8465403418553556;m3/s;0;%;0;%;0,005921363831;m3/s;0,1085583344;%;0;kW
2026-01-27 21:00:00.000;1989,510791111111;kW;89,92536824533333;%;2,3065354877333335;m3/s;3726,8787580805556;kW;92,69999695;%;4,9780736286303995;m3/s;2,1215110991333335;m3/s;92,04597286744445;%;0;m3/s;1498,7023733333333;kW;699,7738647;kW;0;m3/s;0;KW;4802,128972222222;kW;0;m3/s;0;kW;0;%;2603,75879;kW;62,776102660333336;%;5,301467000255556;m3/s;0;m3/s;0;kW;96,07975769;%;84,99266560888888;%;1,8472962667273778;m3/s;0;%;0;%;0,00543426821243666;m3/s;0,10080416946799999;%;0;kW
2026-01-27 21:15:00.000;2139,4187244444443;kW;89,88432659366667;%;2,5642658841111112;m3/s;3751,964252598133;kW;92,69999695;%;4,997670482719178;m3/s;2,1216800054;m3/s;92,0544097891111;%;0;m3/s;1498,7283433333334;kW;699,7738647;kW;0;m3/s;0;KW;4807,836247777778;kW;0;m3/s;0;kW;0;%;2601,8909566666666;kW;62,78346634;%;5,300343391699999;m3/s;0;m3/s;0;kW;96,07975769;%;84,99828431755556;%;1,848241568;m3/s;0;%;0;%;0,004863977432;m3/s;0,08917292207;%;0;kW
2026-01-27 21:30:00.000;2142,9943933333334;kW;90,03809381877778;%;2,5538094865;m3/s;3723,142009332933;kW;92,69999695;%;4,975729203360066;m3/s;2,119053347666666;m3/s;92,04620352933334;%;0;m3/s;1501,26144;kW;699,7738647;kW;0;m3/s;0;KW;4793,100798888889;kW;0;m3/s;0;kW;0;%;2602,3666966666665;kW;62,81291953266667;%;5,298127423322223;m3/s;0;m3/s;0;kW;96,07975769;%;85,009363386;%;1,8514893474854224;m3/s;0;%;0;%;0,0061980043093479075;m3/s;0,11200463432433333;%;0;kW
2026-01-27 21:45:00.000;2134,567053333333;kW;89,96746080255555;%;2,5586127201888886;m3/s;3724,1181357412893;kW;92,69999695;%;4,963490257969889;m3/s;2,1177333513999996;m3/s;92,040587957;%;0;m3/s;1500,4126333333334;kW;699,7738647;kW;0;m3/s;0;KW;4799,952627777778;kW;0;m3/s;0;kW;0;%;2597,407007777778;kW;62,80324936;%;5,287609333611111;m3/s;0;m3/s;0;kW;96,07975769;%;85,06195458444445;%;1,851212502;m3/s;0;%;0;%;0,018952848517857876;m3/s;0,30198244379333333;%;0;kW
2026-01-27 22:00:00.000;710,6905455555556;kW;80,66075151222222;%;0,9644447749488886;m3/s;3697,2288953575776;kW;92,69999695;%;4,949987560008267;m3/s;2,1243733274444443;m3/s;92,03238305466667;%;0;m3/s;1500,1319011111111;kW;701,1138072689689;kW;0;m3/s;0;KW;4808,484127777778;kW;0;m3/s;0;kW;0;%;2593,2257855555554;kW;62,77973183333334;%;5,267509386477777;m3/s;0;m3/s;0;kW;96,07975769;%;85,16245388577778;%;1,848681192336578;m3/s;0;%;0;%;3,548799968957869;m3/s;83,74890224594445;%;2882,62554404154;kW
2026-01-27 22:15:00.000;1,4327466666666666;kW;6,100000169666667;%;0,05711111094888889;m3/s;3666,7140963864667;kW;92,69999695;%;4,930153699050112;m3/s;2,121844442688889;m3/s;91,9299404581111;%;0;m3/s;1499,1172744444445;kW;701,9501953;kW;0;m3/s;0;KW;4805,976874444445;kW;0;m3/s;0;kW;0;%;2595,5305655555558;kW;62,78346634;%;5,279119957788889;m3/s;0;m3/s;0;kW;96,07975769;%;85,10440080533333;%;1,848241568;m3/s;0;%;0;%;3,982571602;m3/s;93,87247467;%;3299,9043604845465;kW
2026-01-27 22:30:00.000;0;kW;0;%;0;m3/s;3644,147704709045;kW;92,69999695;%;4,883077614574511;m3/s;2,1220399885;m3/s;91,05990583822222;%;0;m3/s;1498,9190344444444;kW;699,8481816778932;kW;0;m3/s;0;KW;4798,435295555556;kW;0;m3/s;0;kW;0;%;2602,6821855555554;kW;62,805225627333336;%;5,302153481377776;m3/s;0;m3/s;0;kW;96,07975769;%;84,98923153311111;%;1,8488477987591778;m3/s;0;%;0;%;3,980593858540178;m3/s;93,87307671466667;%;3299,8768215706755;kW
