DateTime;Value (Cluster1.DRIVDAL_INNTAK_NIVA_OPPSTROM_KOTE_PV);Unit (Cluster1.DRIVDAL_INNTAK_NIVA_OPPSTROM_KOTE_PV);Value (Cluster1.DRIVDAL_G1_GEN_COSPHI_PV);Unit (Cluster1.DRIVDAL_G1_GEN_COSPHI_PV);Value (Cluster1.DRIVDAL_INNTAK_MAGASIN_TOT_VF_PV);Unit (Cluster1.DRIVDAL_INNTAK_MAGASIN_TOT_VF_PV);Value (Cluster1.DRIVDAL_G1_GEN_P_PV);Unit (Cluster1.DRIVDAL_G1_GEN_P_PV);Value (Cluster1.DRIVDAL_G1_GEN_TURTALL_PV);Unit (Cluster1.DRIVDAL_G1_GEN_TURTALL_PV);Value (Cluster1.DRIVDAL_G1_GEN_Q_PV);Unit (Cluster1.DRIVDAL_G1_GEN_Q_PV);Value (Cluster1.DRIVDAL_G1_TURB_VIRKNGRD_PV);Unit (Cluster1.DRIVDAL_G1_TURB_VIRKNGRD_PV);Value (Cluster1.DRIVDAL_INNTAK_MAGASIN_VOLUM_PV);Unit (Cluster1.DRIVDAL_INNTAK_MAGASIN_VOLUM_PV);Value (Cluster1.DRIVDAL_INNTAK_MINVF_LITER_PV);Unit (Cluster1.DRIVDAL_INNTAK_MINVF_LITER_PV);Value (Cluster1.DRIVDAL_G1_TURB_VF_PV);Unit (Cluster1.DRIVDAL_G1_TURB_VF_PV);Value (Cluster1.DRIVDAL_G1_GEN_TIMETELLER_PV);Unit (Cluster1.DRIVDAL_G1_GEN_TIMETELLER_PV);Value (Cluster1.DRIVDAL_G1_TURB_PADRAG_PV);Unit (Cluster1.DRIVDAL_G1_TURB_PADRAG_PV);Value (Cluster1.DRIVDAL_G1_KONTROLL_AGC_DB_SP);Unit (Cluster1.DRIVDAL_G1_KONTROLL_AGC_DB_SP);Value (Cluster1.DRIVDAL_G1_RORGATE_VANN_TRYKK_PV);Unit (Cluster1.DRIVDAL_G1_RORGATE_VANN_TRYKK_PV);Value (Cluster1.DRIVDAL_KRST_KONTROLL_KOM_AL);Unit (Cluster1.DRIVDAL_KRST_KONTROLL_KOM_AL);Value (Cluster1.DRIVDAL_INNTAK_MAGASIN_NED_KAP_PV);Unit (Cluster1.DRIVDAL_INNTAK_MAGASIN_NED_KAP_PV);Value (Cluster1.DRIVDAL_INNTAK_NIVA_OVERLOP_VF_PV);Unit (Cluster1.DRIVDAL_INNTAK_NIVA_OVERLOP_VF_PV);Value (Cluster1.DRIVDAL_G1_HYDRL_OLJE_TRYKK_PV);Unit (Cluster1.DRIVDAL_G1_HYDRL_OLJE_TRYKK_PV);Value (Cluster1.DRIVDAL_G1_GEN_S_PV);Unit (Cluster1.DRIVDAL_G1_GEN_S_PV);Value (Cluster1.DRIVDAL_INNTAK_NIVA_OPPSTROM_REF_HRV_PV);Unit (Cluster1.DRIVDAL_INNTAK_NIVA_OPPSTROM_REF_HRV_PV);Value (Cluster1.DRIVDAL_INNTAK_MAGASIN_FYLLGRAD_PV);Unit (Cluster1.DRIVDAL_INNTAK_MAGASIN_FYLLGRAD_PV);Value (Cluster1.DRIVDAL_INNTAK_MINVF_CM_PV);Unit (Cluster1.DRIVDAL_INNTAK_MINVF_CM_PV)
2026-02-13 23:00:00.000;150,65166099468075;moh;0;None;0,07012500210291668;m3/s;0;kW;0;rpm;0;KVar;0;%;0,04774925287536111;Mill.m3;70,12259912707678;l/s;0;m3/s;624416,5;t;65;%;0;None;98,28334186130898;mKVs;0;None;26,191841125305555;mm;0;m3/s;93,18086194444444;bar;0;KVa;-54,83466677961111;cm;31,832834717444445;%;30,20000076;cm
2026-02-14 00:00:00.000;150,651170071357;moh;0;None;0,07010000199;m3/s;0;kW;0;rpm;0;KVar;0;%;0,047672894843944436;Mill.m3;70,09999847;l/s;0;m3/s;624416,5;t;65;%;0;None;98,26626020184874;mKVs;0;None;26,209657881916666;mm;0;m3/s;94,21487222222223;bar;0;KVa;-54,88334655469444;cm;31,78192938922222;%;30,20000076;cm
2026-02-14 01:00:00.000;150,65174868895278;moh;0;None;0,07010000199;m3/s;0;kW;0;rpm;0;KVar;0;%;0,047760633512638886;Mill.m3;70,09999847;l/s;0;m3/s;624416,5;t;65;%;0;None;98,27500237696059;mKVs;0;None;26,189185674416667;mm;0;m3/s;93,31490444444445;bar;0;KVa;-54,825969269;cm;31,84042156811111;%;30,20000076;cm
2026-02-14 02:00:00.000;150,65128631498828;moh;0;None;0,07006666850611111;m3/s;0;kW;0;rpm;0;KVar;0;%;0,047695948710638904;Mill.m3;70,064727826721;l/s;0;m3/s;624416,5;t;65;%;0;None;98,274993432653;mKVs;0;None;26,204278735472222;mm;0;m3/s;88,99921611111111;bar;0;KVa;-54,871317542166665;cm;31,79729834963889;%;30,20000076;cm
2026-02-14 03:00:00.000;150,65106985329425;moh;0;None;0,0700966686416111;m3/s;0;kW;0;rpm;0;KVar;0;%;0,0476639688011111;Mill.m3;70,09639939233153;l/s;0;m3/s;624416,5;t;65;%;0;None;98,26666636561464;mKVs;0;None;26,21174070663889;mm;0;m3/s;93,19921055555555;bar;0;KVa;-54,89292144419444;cm;31,775978334833333;%;30,20000076;cm
2026-02-14 04:00:00.000;150,65072842531075;moh;0;None;0,0700700018545;m3/s;0;kW;0;rpm;0;KVar;0;%;0,04761669179325;Mill.m3;70,07024771253128;l/s;0;m3/s;624416,5;t;65;%;0;None;98,28335227781704;mKVs;0;None;26,22277196338889;mm;0;m3/s;89,45177944444444;bar;0;KVa;-54,927202857944444;cm;31,74446052186111;%;30,20000076;cm
2026-02-14 05:00:00.000;150,6511761134585;moh;0;None;0,0701116687093611;m3/s;0;kW;0;rpm;0;KVar;0;%;0,047675997659472225;Mill.m3;70,11043245598411;l/s;0;m3/s;624416,5;t;65;%;0;None;98,26605870824527;mKVs;0;None;26,208933936972223;mm;0;m3/s;93,7267625;bar;0;KVa;-54,88377888755556;cm;31,783997893166667;%;30,20000076;cm
2026-02-14 06:00:00.000;150,65053031069024;moh;0;None;0,07006000180933332;m3/s;0;kW;0;rpm;0;KVar;0;%;0,04758590061333333;Mill.m3;70,06088431859659;l/s;0;m3/s;624416,5;t;65;%;0;None;98,30895372110841;mKVs;0;None;26,22995652047222;mm;0;m3/s;92,76003111111112;bar;0;KVa;-54,94691212711111;cm;31,723933153305556;%;30,191660450529163;cm
2026-02-14 07:00:00.000;150,65026339654275;moh;0;None;0,07005000176416666;m3/s;0;kW;0;rpm;0;KVar;0;%;0,047546532945416664;Mill.m3;70,05000326415477;l/s;0;m3/s;624416,5;t;65;%;0;None;98,27500015560568;mKVs;0;None;26,239142312888887;mm;0;m3/s;93,4141775;bar;0;KVa;-54,97259775675;cm;31,697688252305557;%;30,191668172780734;cm
2026-02-14 08:00:00.000;150,65057137152576;moh;0;None;0,07002500165125;m3/s;0;kW;0;rpm;0;KVar;0;%;0,04757947911344444;Mill.m3;70,02273439785822;l/s;0;m3/s;624416,5;t;65;%;0;None;98,2993884221811;mKVs;0;None;26,231454849805555;mm;0;m3/s;92,98105583333333;bar;0;KVa;-54,9442333625;cm;31,719652336555555;%;30,19166920056242;cm
2026-02-14 09:00:00.000;150,65039035382026;moh;0;None;0,06990000108666666;m3/s;0;kW;0;rpm;0;KVar;0;%;0,047550213532305555;Mill.m3;69,89993881348674;l/s;0;m3/s;624416,5;t;65;%;0;None;98,2595427532786;mKVs;0;None;26,238283366944444;mm;0;m3/s;93,7323225;bar;0;KVa;-54,96290842563889;cm;31,700142304777778;%;30,166657272184114;cm
2026-02-14 10:00:00.000;150,65333894176698;moh;0;None;0,07010000199;m3/s;0;kW;0;rpm;0;KVar;0;%;0,0479987029065;Mill.m3;70,09999847;l/s;0;m3/s;624416,5;t;65;%;0;None;98,33272588677214;mKVs;0;None;26,133636261527776;mm;0;m3/s;93,40519416666666;bar;0;KVa;-54,66642167658333;cm;31,999134961527776;%;30,20000076;cm
2026-02-14 11:00:00.000;150,6554965584945;moh;0;None;0,07010666868677777;m3/s;0;kW;0;rpm;0;KVar;0;%;0,04832368290130555;Mill.m3;70,10796188442662;l/s;0;m3/s;624416,5;t;65;%;0;None;98,28333175035262;mKVs;0;None;26,05780749775;mm;0;m3/s;93,43561777777778;bar;0;KVa;-54,45059882211111;cm;32,21578937175;%;30,20000076;cm
2026-02-14 12:00:00.000;150,65619140821224;moh;0;None;0,07003833504480556;m3/s;0;kW;0;rpm;0;KVar;0;%;0,04842427608730555;Mill.m3;70,03715780078528;l/s;0;m3/s;624416,5;t;65;%;0;None;98,31666987999367;mKVs;0;None;26,03433566497222;mm;0;m3/s;93,47490972222222;bar;0;KVa;-54,38187493144444;cm;32,28285174902778;%;30,191665617215467;cm
2026-02-14 13:00:00.000;150,6562333738545;moh;0;None;0,07005333511255556;m3/s;0;kW;0;rpm;0;KVar;0;%;0,04843768462880556;Mill.m3;70,0575624342134;l/s;0;m3/s;624416,5;t;65;%;0;None;98,28333166702075;mKVs;0;None;26,031206977694445;mm;0;m3/s;93,36763583333334;bar;0;KVa;-54,375432331388886;cm;32,29179085561111;%;30,183333307775033;cm
2026-02-14 14:00:00.000;150,6551753317425;moh;0;None;0,07010500201258334;m3/s;0;kW;0;rpm;0;KVar;0;%;0,04827829428638888;Mill.m3;70,10637146428003;l/s;0;m3/s;624416,5;t;65;%;0;None;98,3250056707878;mKVs;0;None;26,068398157361113;mm;0;m3/s;93,65232777777777;bar;0;KVa;-54,48224809263889;cm;32,185530192555554;%;30,20000076;cm
2026-02-14 15:00:00.000;150,65662233895696;moh;0;None;0,07016833563197222;m3/s;0;kW;0;rpm;0;KVar;0;%;0,048494002232;Mill.m3;70,16860370912335;l/s;0;m3/s;624416,5;t;65;%;0;None;98,31397622655456;mKVs;0;None;26,018066193055557;mm;0;m3/s;93,40224166666667;bar;0;KVa;-54,33760748977778;cm;32,32933594852778;%;30,20000076;cm
2026-02-14 16:00:00.000;150,65601273659098;moh;0;None;0,07006500183191666;m3/s;0;kW;0;rpm;0;KVar;0;%;0,048399696849916664;Mill.m3;70,06050817659366;l/s;0;m3/s;624416,5;t;65;%;0;None;98,29226911444233;mKVs;0;None;26,040070850555555;mm;0;m3/s;93,61367666666666;bar;0;KVa;-54,39936743711111;cm;32,266465505527776;%;30,20000076;cm
2026-02-14 17:00:00.000;150,65600227400475;moh;0;None;0,07007500187708333;m3/s;0;kW;0;rpm;0;KVar;0;%;0,04839989412530555;Mill.m3;70,07390031150629;l/s;0;m3/s;624416,5;t;65;%;0;None;98,3000006350369;mKVs;0;None;26,04002486286111;mm;0;m3/s;93,49997083333334;bar;0;KVa;-54,399240280444445;cm;32,26659690080555;%;30,20000076;cm
2026-02-14 18:00:00.000;150,6561601661435;moh;0;None;0,07008166857386111;m3/s;0;kW;0;rpm;0;KVar;0;%;0,04842323957808334;Mill.m3;70,081633072036;l/s;0;m3/s;624416,5;t;65;%;0;None;98,31666643560159;mKVs;0;None;26,03457747627778;mm;0;m3/s;93,416675;bar;0;KVa;-54,38478257688889;cm;32,282160700388886;%;30,20000076;cm
2026-02-14 19:00:00.000;150,65633390106572;moh;0;None;0,07021166916102776;m3/s;0;kW;0;rpm;0;KVar;0;%;0,04845176085524999;Mill.m3;70,2111143044924;l/s;0;m3/s;624416,5;t;65;%;0;None;98,33333351559145;mKVs;0;None;26,02792252372222;mm;0;m3/s;93,98119277777778;bar;0;KVa;-54,36632792052778;cm;32,301174857944446;%;30,20892704391975;cm
2026-02-14 20:00:00.000;150,65692755129803;moh;0;None;0,07034833644497221;m3/s;0;kW;0;rpm;0;KVar;0;%;0,04853702532994444;Mill.m3;70,34657364759832;l/s;0;m3/s;624416,5;t;65;%;0;None;98,3166730466122;mKVs;0;None;26,008027393916667;mm;0;m3/s;93,75875638888888;bar;0;KVa;-54,30864969863889;cm;32,358018238027775;%;30,241096360607134;cm
2026-02-14 21:00:00.000;150,65791144382175;moh;0;None;0,0702500026675;m3/s;0;kW;0;rpm;0;KVar;0;%;0,04868713341991667;Mill.m3;70,24999549745418;l/s;0;m3/s;624416,5;t;65;%;0;None;98,32559838400059;mKVs;0;None;25,973002115555555;mm;0;m3/s;90,89759027777778;bar;0;KVa;-54,20857747361111;cm;32,45809046302778;%;30,225000104997147;cm
2026-02-14 22:00:00.000;150,658006950751;moh;0;None;0,070400003345;m3/s;0;kW;0;rpm;0;KVar;0;%;0,048698895278055564;Mill.m3;70,39999319158181;l/s;0;m3/s;624416,5;t;65;%;0;None;98,32441767972519;mKVs;0;None;25,97025765302778;mm;0;m3/s;92,88745166666666;bar;0;KVa;-54,199901158138886;cm;32,46593178455556;%;30,24999956110583;cm
2026-02-14 23:00:00.000;150,6590889195335;moh;0;None;0,07060167092252778;m3/s;0;kW;0;rpm;0;KVar;0;%;0,04886204308277778;Mill.m3;70,60352109748655;l/s;0;m3/s;624416,5;t;65;%;0;None;98,36725211029875;mKVs;0;None;25,932189729555557;mm;0;m3/s;93,77892333333334;bar;0;KVa;-54,09141964575;cm;32,57469728158333;%;30,28392066222775;cm
2026-02-15 00:00:00.000;150,65874216608427;moh;0;None;0,07059833757413889;m3/s;0;kW;0;rpm;0;KVar;0;%;0,04881350816058333;Mill.m3;70,60000039496775;l/s;0;m3/s;624416,5;t;65;%;0;None;98,3424116276021;mKVs;0;None;25,943514719027778;mm;0;m3/s;93,55030611111111;bar;0;KVa;-54,125438266222226;cm;32,54234017202778;%;30,28333388222022;cm
2026-02-15 01:00:00.000;150,65950583692475;moh;0;None;0,07059833757413889;m3/s;0;kW;0;rpm;0;KVar;0;%;0,04892335218180555;Mill.m3;70,5999973949372;l/s;0;m3/s;624416,5;t;65;%;0;None;98,32442153994442;mKVs;0;None;25,917884402805555;mm;0;m3/s;93,31462388888889;bar;0;KVa;-54,049987795;cm;32,61556964422222;%;30,283333382218316;cm
2026-02-15 02:00:00.000;150,65948724874696;moh;0;None;0,07065000447416665;m3/s;0;kW;0;rpm;0;KVar;0;%;0,04892441375447223;Mill.m3;70,65000173747623;l/s;0;m3/s;624416,5;t;65;%;0;None;98,37500424246448;mKVs;0;None;25,917636659555555;mm;0;m3/s;93,7970038888889;bar;0;KVa;-54,05067020205556;cm;32,61627748241666;%;30,291667386109633;cm
2026-02-15 03:00:00.000;150,659336124966;moh;0;None;0,0707000047;m3/s;0;kW;0;rpm;0;KVar;0;%;0,048900826583861114;Mill.m3;70,70000458;l/s;0;m3/s;624416,5;t;65;%;0;None;98,36666764779382;mKVs;0;None;25,92314042127778;mm;0;m3/s;93,14398888888888;bar;0;KVa;-54,065835742944444;cm;32,60055245258334;%;30,30000114;cm
2026-02-15 04:00:00.000;150,65892488297374;moh;0;None;0,07080000390833333;m3/s;0;kW;0;rpm;0;KVar;0;%;0,04883909787147223;Mill.m3;70,79999499169047;l/s;0;m3/s;624416,5;t;65;%;0;None;98,34224413014805;mKVs;0;None;25,937543657;mm;0;m3/s;93,62082333333333;bar;0;KVa;-54,107818606361114;cm;32,55940034547222;%;30,316665997801422;cm
2026-02-15 05:00:00.000;150,65907856345677;moh;0;None;0,07085167016597221;m3/s;0;kW;0;rpm;0;KVar;0;%;0,04886181438072223;Mill.m3;70,84997769756757;l/s;0;m3/s;624416,5;t;65;%;0;None;98,31551756423336;mKVs;0;None;25,932243135944443;mm;0;m3/s;93,72105305555556;bar;0;KVa;-54,09184774030555;cm;32,574544693777774;%;30,324996343400464;cm
2026-02-15 06:00:00.000;150,65933932698226;moh;0;None;0,07090166977013888;m3/s;0;kW;0;rpm;0;KVar;0;%;0,04890045110458334;Mill.m3;70,90341172797712;l/s;0;m3/s;624416,5;t;65;%;0;None;98,2922430584518;mKVs;0;None;25,92322794777778;mm;0;m3/s;93,33094527777777;bar;0;KVa;-54,06636556219444;cm;32,600302377805555;%;30,33390190247835;cm
2026-02-15 07:00:00.000;150,660166442888;moh;0;None;0,07115166905502777;m3/s;0;kW;0;rpm;0;KVar;0;%;0,04902455048947223;Mill.m3;71,1539119242991;l/s;0;m3/s;624416,5;t;65;%;0;None;98,32443242872503;mKVs;0;None;25,894271640416665;mm;0;m3/s;93,59735694444444;bar;0;KVa;-53,98335774833333;cm;32,68303468575;%;30,374998750019;cm
2026-02-15 08:00:00.000;150,661416681747;moh;0;None;0,07129166720069445;m3/s;0;kW;0;rpm;0;KVar;0;%;0,04920995045044445;Mill.m3;71,29250123649852;l/s;0;m3/s;624416,5;t;65;%;0;None;98,27557320239356;mKVs;0;None;25,85101148888889;mm;0;m3/s;93,16366166666667;bar;0;KVa;-53,85836283333333;cm;32,806635115333336;%;30,391676302071915;cm
2026-02-15 09:00:00.000;150,66211031834982;moh;0;None;0,071396667074;m3/s;0;kW;0;rpm;0;KVar;0;%;0,04931837661988889;Mill.m3;71,40001212997635;l/s;0;m3/s;624416,5;t;65;%;0;None;98,25833838192362;mKVs;0;None;25,8257119925;mm;0;m3/s;94,18220638888889;bar;0;KVa;-53,78941429763889;cm;32,87891939097222;%;30,416667905561464;cm
2026-02-15 10:00:00.000;150,66308672381678;moh;0;None;0,07175500200508333;m3/s;0;kW;0;rpm;0;KVar;0;%;0,049462127810027776;Mill.m3;71,75342206800225;l/s;0;m3/s;624416,5;t;65;%;0;None;98,2577411974487;mKVs;0;None;25,792170205833333;mm;0;m3/s;93,47080416666667;bar;0;KVa;-53,69052463061111;cm;32,974753060805554;%;30,47556993494388;cm
2026-02-15 11:00:00.000;150,66444869237418;moh;0;None;0,07202500181547224;m3/s;0;kW;0;rpm;0;KVar;0;%;0,04966012949411111;Mill.m3;72,027041206048;l/s;0;m3/s;624416,5;t;65;%;0;None;98,24110282473816;mKVs;0;None;25,7459697715;mm;0;m3/s;93,9027275;bar;0;KVa;-53,55686187719444;cm;33,10675430163889;%;30,517235121048767;cm
2026-02-15 12:00:00.000;150,66515616281734;moh;0;None;0,07245333339488888;m3/s;0;kW;0;rpm;0;KVar;0;%;0,04977095348683334;Mill.m3;72,46056143390194;l/s;0;m3/s;624416,5;t;65;%;0;None;98,18389756814392;mKVs;0;None;25,72011099836111;mm;0;m3/s;93,56520916666666;bar;0;KVa;-53,48519643313889;cm;33,180636511222225;%;30,591667653891317;cm
2026-02-15 13:00:00.000;150,66468490919354;moh;0;None;0,07283499981680557;m3/s;0;kW;0;rpm;0;KVar;0;%;0,049696102045388886;Mill.m3;72,83866740980889;l/s;0;m3/s;624416,5;t;65;%;0;None;98,23389142486602;mKVs;0;None;25,73757616597222;mm;0;m3/s;93,32551083333334;bar;0;KVa;-53,53204091352778;cm;33,13073603341667;%;30,650558877677124;cm
2026-02-15 14:00:00.000;150,66756534211606;moh;0;None;0,07310500064230555;m3/s;0;kW;0;rpm;0;KVar;0;%;0,05014959895486111;Mill.m3;73,10182962765266;l/s;0;m3/s;624416,5;t;65;%;0;None;98,27445266314912;mKVs;0;None;25,63176006525;mm;0;m3/s;93,82906472222223;bar;0;KVa;-53,24194590180556;cm;33,43306774608333;%;30,6916738950247;cm
2026-02-15 15:00:00.000;150,6670685773566;moh;0;None;0,07299833349413888;m3/s;0;kW;0;rpm;0;KVar;0;%;0,0500614995145;Mill.m3;72,9999947250102;l/s;0;m3/s;624416,5;t;65;%;0;None;98,22500222753102;mKVs;0;None;25,652316833972222;mm;0;m3/s;93,41953916666667;bar;0;KVa;-53,29455905494444;cm;33,3743341235;%;30,683333363330796;cm
2026-02-15 16:00:00.000;150,66792787441685;moh;0;None;0,07304666704577777;m3/s;0;kW;0;rpm;0;KVar;0;%;0,05018520287005556;Mill.m3;73,04664960603996;l/s;0;m3/s;624416,5;t;65;%;0;None;98,20833731361833;mKVs;0;None;25,623452502444444;mm;0;m3/s;93,93716388888889;bar;0;KVa;-53,20931328613889;cm;33,456803641166665;%;30,6911092262123;cm
2026-02-15 17:00:00.000;150,66740036945396;moh;0;None;0,07290166639086111;m3/s;0;kW;0;rpm;0;KVar;0;%;0,05011355717644445;Mill.m3;72,90333980481421;l/s;0;m3/s;624416,5;t;65;%;0;None;98,22555880012555;mKVs;0;None;25,64016998902778;mm;0;m3/s;93,2977125;bar;0;KVa;-53,261519538305556;cm;33,40903939122222;%;30,66722410767142;cm
2026-02-15 18:00:00.000;150,66943416411146;moh;0;None;0,07290833310836112;m3/s;0;kW;0;rpm;0;KVar;0;%;0,05041168184055556;Mill.m3;72,91216175228374;l/s;0;m3/s;624416,5;t;65;%;0;None;98,20778507439057;mKVs;0;None;25,57060750247222;mm;0;m3/s;93,91315972222222;bar;0;KVa;-53,06083679183333;cm;33,60778935855556;%;30,66869433548048;cm
2026-02-15 19:00:00.000;150,66958548825977;moh;0;None;0,07313000075525;m3/s;0;kW;0;rpm;0;KVar;0;%;0,050435466081250005;Mill.m3;73,12827665466908;l/s;0;m3/s;624416,5;t;65;%;0;None;98,19111834263961;mKVs;0;None;25,565057753166666;mm;0;m3/s;93,78814416666667;bar;0;KVa;-53,03885989644444;cm;33,62364578333333;%;30,699999732218316;cm
2026-02-15 20:00:00.000;150,66841246626245;moh;0;None;0,0727199989035;m3/s;0;kW;0;rpm;0;KVar;0;%;0,05022067396522223;Mill.m3;72,72501125200903;l/s;0;m3/s;624416,5;t;65;%;0;None;98,15055692004366;mKVs;0;None;25,615176093944445;mm;0;m3/s;90,78443166666666;bar;0;KVa;-53,16176944316667;cm;33,48045052427778;%;30,63333695112293;cm
2026-02-15 21:00:00.000;150,6761332686604;moh;0;None;0,07335000174916667;m3/s;0;kW;0;rpm;0;KVar;0;%;0,051402638779416664;Mill.m3;73,35325971568408;l/s;0;m3/s;624416,5;t;65;%;0;None;98,20000938776238;mKVs;0;None;25,339384290166667;mm;0;m3/s;91,10959472222223;bar;0;KVa;-52,39434983955555;cm;34,268427106611114;%;30,742210698174926;cm
2026-02-15 22:00:00.000;150,68328457397072;moh;0;None;0,07356500271788889;m3/s;0;kW;0;rpm;0;KVar;0;%;0,052469202460833336;Mill.m3;73,56463488995921;l/s;0;m3/s;624416,5;t;65;%;0;None;98,20000458;mKVs;0;None;25,090519375444444;mm;0;m3/s;93,48280055555556;bar;0;KVa;-51,67580498525;cm;34,97946972313889;%;30,7749992755526;cm
2026-02-15 23:00:00.000;150,6882153712793;moh;0;None;0,07373333681166667;m3/s;0;kW;0;rpm;0;KVar;0;%;0,05322875304983333;Mill.m3;73,73487468455914;l/s;0;m3/s;624416,5;t;65;%;0;None;98,25000309278882;mKVs;0;None;24,913290870972222;mm;0;m3/s;93,7463463888889;bar;0;KVa;-51,181390550555555;cm;35,485836876166665;%;30,80054522338404;cm
2026-02-16 00:00:00.000;150,69361498662093;moh;0;None;0,07414667200666668;m3/s;0;kW;0;rpm;0;KVar;0;%;0,05403757094316667;Mill.m3;74,1467674407518;l/s;0;m3/s;624416,5;t;65;%;0;None;98,18333572826205;mKVs;0;None;24,72456677738889;mm;0;m3/s;93,11927111111112;bar;0;KVa;-50,64078013080555;cm;36,025048575;%;30,874460674864537;cm
2026-02-16 01:00:00.000;150,69536294801102;moh;0;None;0,07430167208416667;m3/s;0;kW;0;rpm;0;KVar;0;%;0,054301439309166664;Mill.m3;74,30324887588986;l/s;0;m3/s;624416,5;t;65;%;0;None;98,20833689695803;mKVs;0;None;24,66299735363889;mm;0;m3/s;93,36281333333334;bar;0;KVa;-50,46431223627778;cm;36,20096121830556;%;30,900540742345967;cm
2026-02-16 02:00:00.000;150,69699358505773;moh;0;None;0,074150005355;m3/s;0;kW;0;rpm;0;KVar;0;%;0,054550552120000005;Mill.m3;74,14682210727906;l/s;0;m3/s;624416,5;t;65;%;0;None;98,20778959079043;mKVs;0;None;24,604871114166667;mm;0;m3/s;90,65350055555555;bar;0;KVa;-50,30130174302778;cm;36,36703618333333;%;30,874469785837157;cm
2026-02-16 03:00:00.000;150,70001931609903;moh;0;None;0,07430167208416667;m3/s;0;kW;0;rpm;0;KVar;0;%;0,05499800381619445;Mill.m3;74,30323570925682;l/s;0;m3/s;624416,5;t;65;%;0;None;98,1500025506048;mKVs;0;None;24,500465816888887;mm;0;m3/s;93,75697222222222;bar;0;KVa;-50,0005043865;cm;36,665337031583334;%;30,900538547945434;cm
2026-02-16 04:00:00.000;150,70139589426927;moh;0;None;0,07424833913083334;m3/s;0;kW;0;rpm;0;KVar;0;%;0,05520153757555555;Mill.m3;74,25001084414711;l/s;0;m3/s;624416,5;t;65;%;0;None;98,13332939316281;mKVs;0;None;24,45297474211111;mm;0;m3/s;93,61648333333333;bar;0;KVa;-49,85982259247222;cm;36,801025814944445;%;30,891667691091687;cm
2026-02-16 05:00:00.000;150,7015955984374;moh;0;None;0,07438167205122222;m3/s;0;kW;0;rpm;0;KVar;0;%;0,05525784884666666;Mill.m3;74,38376367085803;l/s;0;m3/s;624416,5;t;65;%;0;None;98,12498774309914;mKVs;0;None;24,43983544186111;mm;0;m3/s;92,98618583333334;bar;0;KVa;-49,83836279919444;cm;36,83856667536111;%;30,908336179456583;cm
2026-02-16 06:00:00.000;150,70215554539843;moh;0;None;0,0744516714985;m3/s;0;kW;0;rpm;0;KVar;0;%;0,05532440214038888;Mill.m3;74,45000766998733;l/s;0;m3/s;624416,5;t;65;%;0;None;98,18387015203363;mKVs;0;None;24,42430623327778;mm;0;m3/s;93,27975555555555;bar;0;KVa;-49,78012508869445;cm;36,88293584233333;%;30,9250005483365;cm
2026-02-16 07:00:00.000;150,70279422018476;moh;0;None;0,07442667169536112;m3/s;0;kW;0;rpm;0;KVar;0;%;0,055397243435777774;Mill.m3;74,42135674198322;l/s;0;m3/s;624416,5;t;65;%;0;None;98,12494963033873;mKVs;0;None;24,407309849944443;mm;0;m3/s;93,6503461111111;bar;0;KVa;-49,717419941222225;cm;36,93149693819444;%;30,925530439238965;cm
2026-02-16 08:00:00.000;150,70354949127497;moh;0;None;0,07450000444916666;m3/s;0;kW;0;rpm;0;KVar;0;%;0,05553888956938888;Mill.m3;74,50248220289062;l/s;0;m3/s;624416,5;t;65;%;0;None;98,15939180842545;mKVs;0;None;24,374259101583334;mm;0;m3/s;93,24827361111112;bar;0;KVa;-49,64127858461111;cm;37,02592764991667;%;30,924999520554817;cm
2026-02-16 09:00:00.000;150,70535996843915;moh;0;None;0,07459167039119445;m3/s;0;kW;0;rpm;0;KVar;0;%;0,05581027340811111;Mill.m3;74,59216430857437;l/s;0;m3/s;624416,5;t;65;%;0;None;98,1489455285037;mKVs;0;None;24,310936188527776;mm;0;m3/s;93,54466888888889;bar;0;KVa;-49,462030199333334;cm;37,20685026505556;%;30,991403661778484;cm
2026-02-16 10:00:00.000;150,70963958640436;moh;0;None;0,07496666742636113;m3/s;0;kW;0;rpm;0;KVar;0;%;0,05643396359858333;Mill.m3;74,96975518295768;l/s;0;m3/s;624416,5;t;65;%;0;None;98,1338625389682;mKVs;0;None;24,16540845236111;mm;0;m3/s;93,30195277777777;bar;0;KVa;-49,04235415955556;cm;37,622643789083334;%;30,99166602388657;cm
2026-02-16 11:00:00.000;150,71675120556773;moh;0;None;0,07453083294575;m3/s;0;kW;0;rpm;0;KVar;0;%;0,057022247257527775;Mill.m3;75,16903134361654;l/s;0;m3/s;624416,5;t;65;%;0;None;98,1705785266074;mKVs;0;None;23,717031183805556;mm;0;m3/s;93,7037725;bar;0;KVa;-47,92461140933333;cm;38,01483280586111;%;31,04425325149505;cm
2026-02-16 12:00:00.000;150,72356257161775;moh;0;None;0,074095275127;m3/s;0;kW;0;rpm;0;KVar;0;%;0,05829476715002778;Mill.m3;75,55919864933155;l/s;0;m3/s;624416,5;t;65;%;0;None;98,16660398305851;mKVs;0;None;23,731221093888887;mm;0;m3/s;93,58701611111111;bar;0;KVa;-47,65007019138889;cm;38,86317910038889;%;31,103230947831666;cm
