timestamp;station;username;tag;text;value;operatorType;originTable;alarmType;categoryNumber;offTimestamp
2026-02-21T17:53:01.000Z;Drivdal;AGC;DRIVDAL_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;0,612;DRIVDAL.G1.KONTROLL.AGC;operatorlog;;;
2026-02-21T17:52:35.000Z;Drivdal;KRAFTSCADA\ole.hetland;DRIVDAL_G1_KONTROLL_AGC_AKTIV;G1 AGC Aktivert - aktivert/deaktivert;0;DRIVDAL.G1.KONTROLL.AGC;operatorlog;;;
2026-02-21T17:52:32.000Z;Drivdal;KRAFTSCADA\ole.hetland;DRIVDAL_G1_KONTROLL_AGC; - AGC reset;;;operatorlog;;;
2026-02-21T17:52:27.000Z;Drivdal;KRAFTSCADA\ole.hetland;DRIVDAL_G1_KONTROLL_START_CMD;G1 start aggregat - Ny kommando;1;DRIVDAL.G1.KONTROLL.START;operatorlog;;;
2026-02-21T17:52:27.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_STARTER_AL;G1 startsekvens pågår;;;alarmlog;event;3;2026-02-21T18:00:06.000Z
2026-02-21T17:52:12.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_STARTSEKVENS_KLAR_AL;G1 startsekvens klar;;;alarmlog;event;3;2026-02-21T17:52:27.000Z
2026-02-21T17:51:59.000Z;Drivdal;KRAFTSCADA\ole.hetland;DRIVDAL_;Oppkobling til lokalt display;;DRIVDAL;operatorlog;;;
2026-02-21T17:51:50.000Z;Drivdal;KRAFTSCADA\ole.hetland;DRIVDAL_G1_KONTROLL_DEBLOKKER_CMD;G1 deblokker - Ny kommando;1;DRIVDAL.G1.KONTROLL.DEBLOKKER;operatorlog;;;
2026-02-21T14:34:01.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_AGC_START_CMD_AL;G1 AGC Start Kommando;;;alarmlog;event;3;2026-02-21T17:52:32.000Z
2026-02-21T14:34:01.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_AGC_FELELS_AL;G1 AGC AGC har stoppet;;;alarmlog;alarm;1;2026-02-21T17:52:32.000Z
2026-02-21T14:32:07.000Z;Drivdal;Drivdal;DRIVDAL_G1_GEN_EFFEKTBRYTER_UTE_INNE_L;G1 generator effektbryter ute/inne Ute;;;alarmlog;event;3;2026-02-21T18:00:06.000Z
2026-02-21T14:32:06.000Z;Drivdal;Drivdal;DRIVDAL_G1_TRAFO_DIFFVERN_KRITISK_AL;G1 trafo differensialvern kritisk;;;alarmlog;alarm;1;2026-02-21T17:52:12.000Z
2026-02-21T14:19:34.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_DRIFT_AL;G1 i drift;;;alarmlog;event;3;2026-02-21T14:32:06.000Z
2026-02-21T14:19:34.000Z;Drivdal;Drivdal;DRIVDAL_G1_GEN_EFFEKTBRYTER_UTE_INNE_H;G1 generator effektbryter ute/inne Inne;;;alarmlog;event;3;2026-02-21T14:32:07.000Z
2026-02-21T14:15:01.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_AGC_START_CMD_AL;G1 AGC Start Kommando;;;alarmlog;event;3;2026-02-21T14:16:01.000Z
2026-02-21T14:15:00.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_STARTER_AL;G1 startsekvens pågår;;;alarmlog;event;3;2026-02-21T14:19:34.000Z
2026-02-21T14:14:52.000Z;Drivdal;KRAFTSCADA\ole.hetland;DRIVDAL_;Oppkobling til lokalt display;;DRIVDAL;operatorlog;;;
2026-02-21T14:14:45.000Z;Drivdal;KRAFTSCADA\ole.hetland;DRIVDAL_G1_KONTROLL_AGC_AKTIV;G1 AGC Aktivert - aktivert/deaktivert;1;DRIVDAL.G1.KONTROLL.AGC;operatorlog;;;
2026-02-21T14:14:42.000Z;Drivdal;KRAFTSCADA\ole.hetland;DRIVDAL_G1_KONTROLL_AGC; - AGC reset;;;operatorlog;;;
2026-02-21T14:14:38.000Z;Drivdal;KRAFTSCADA\ole.hetland;DRIVDAL_G1_KONTROLL_DEBLOKKER_CMD;G1 deblokker - Ny kommando;1;DRIVDAL.G1.KONTROLL.DEBLOKKER;operatorlog;;;
2026-02-21T14:14:37.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_STARTSEKVENS_KLAR_AL;G1 startsekvens klar;;;alarmlog;event;3;2026-02-21T14:15:00.000Z
2026-02-21T13:44:01.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_AGC_START_CMD_AL;G1 AGC Start Kommando;;;alarmlog;event;3;2026-02-21T14:14:42.000Z
2026-02-21T13:44:01.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_AGC_FELELS_AL;G1 AGC AGC har stoppet;;;alarmlog;alarm;1;2026-02-21T14:14:42.000Z
2026-02-21T13:42:35.000Z;Drivdal;Drivdal;DRIVDAL_G1_GEN_EFFEKTBRYTER_UTE_INNE_L;G1 generator effektbryter ute/inne Ute;;;alarmlog;event;3;2026-02-21T14:19:34.000Z
2026-02-21T13:42:34.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_STARTER_AL;G1 startsekvens pågår;;;alarmlog;event;3;2026-02-21T13:42:34.000Z
2026-02-21T13:42:34.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_STOPPER_AL;G1 stoppsekvens pågår;;;alarmlog;event;3;2026-02-21T13:42:34.000Z
2026-02-21T13:42:34.000Z;Drivdal;Drivdal;DRIVDAL_G1_TRAFO_DIFFVERN_KRITISK_AL;G1 trafo differensialvern kritisk;;;alarmlog;alarm;1;2026-02-21T14:14:37.000Z
2026-02-21T12:18:54.000Z;Drivdal;KRAFTSCADA\ole.hetland;DRIVDAL_G1_KONTROLL_AGC_AKTIV;G1 AGC Aktivert - aktivert/deaktivert;0;DRIVDAL.G1.KONTROLL.AGC;operatorlog;;;
2026-02-21T12:18:51.000Z;Drivdal;KRAFTSCADA\ole.hetland;DRIVDAL_G1_KONTROLL_AGC; - AGC reset;;;operatorlog;;;
2026-02-21T12:18:30.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_DRIFT_AL;G1 i drift;;;alarmlog;event;3;2026-02-21T13:42:34.000Z
2026-02-21T12:18:30.000Z;Drivdal;Drivdal;DRIVDAL_G1_GEN_EFFEKTBRYTER_UTE_INNE_H;G1 generator effektbryter ute/inne Inne;;;alarmlog;event;3;2026-02-21T13:42:35.000Z
2026-02-21T12:14:49.000Z;Drivdal;KRAFTSCADA\ole.hetland;DRIVDAL_;Oppkobling til lokalt display;;DRIVDAL;operatorlog;;;
2026-02-21T12:14:39.000Z;Drivdal;KRAFTSCADA\ole.hetland;DRIVDAL_G1_KONTROLL_START_CMD;G1 start aggregat - Ny kommando;1;DRIVDAL.G1.KONTROLL.START;operatorlog;;;
2026-02-21T12:14:38.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_STARTER_AL;G1 startsekvens pågår;;;alarmlog;event;3;2026-02-21T12:18:30.000Z
2026-02-21T12:14:19.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_STARTSEKVENS_KLAR_AL;G1 startsekvens klar;;;alarmlog;event;3;2026-02-21T12:14:38.000Z
2026-02-21T12:14:09.000Z;Drivdal;KRAFTSCADA\ole.hetland;DRIVDAL_;Oppkobling til lokalt display;;DRIVDAL;operatorlog;;;
2026-02-21T12:11:01.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_AGC_START_CMD_AL;G1 AGC Start Kommando;;;alarmlog;event;3;2026-02-21T12:18:51.000Z
2026-02-21T12:11:01.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_AGC_FELELS_AL;G1 AGC AGC har stoppet;;;alarmlog;alarm;1;2026-02-21T12:18:51.000Z
2026-02-21T12:10:41.000Z;Drivdal;KRAFTSCADA\ole.hetland;DRIVDAL_;Oppkobling til lokalt display;;DRIVDAL;operatorlog;;;
2026-02-21T12:09:33.000Z;Drivdal;Drivdal;DRIVDAL_G1_GEN_EFFEKTBRYTER_UTE_INNE_L;G1 generator effektbryter ute/inne Ute;;;alarmlog;event;3;2026-02-21T12:18:30.000Z
2026-02-21T12:09:32.000Z;Drivdal;Drivdal;DRIVDAL_G1_TRAFO_DIFFVERN_KRITISK_AL;G1 trafo differensialvern kritisk;;;alarmlog;alarm;1;2026-02-21T12:14:19.000Z
2026-02-21T11:56:39.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_DRIFT_AL;G1 i drift;;;alarmlog;event;3;2026-02-21T12:09:32.000Z
2026-02-21T11:56:39.000Z;Drivdal;Drivdal;DRIVDAL_G1_GEN_EFFEKTBRYTER_UTE_INNE_H;G1 generator effektbryter ute/inne Inne;;;alarmlog;event;3;2026-02-21T12:09:33.000Z
2026-02-21T11:51:01.000Z;Drivdal;AGC;DRIVDAL_G1_KONTROLL_AGC_DB_SP_F;G1 AGC Forsert settpunkt fra Database - AGC settpunkt sendt til Kraftverk;2,143;DRIVDAL.G1.KONTROLL.AGC;operatorlog;;;
2026-02-21T11:51:01.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_AGC_START_CMD_AL;G1 AGC Start Kommando;;;alarmlog;event;3;2026-02-21T11:52:01.000Z
2026-02-21T11:51:01.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_STARTER_AL;G1 startsekvens pågår;;;alarmlog;event;3;2026-02-21T11:56:39.000Z
2026-02-20T11:02:52.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_STARTSEKVENS_KLAR_AL;G1 startsekvens klar;;;alarmlog;event;3;2026-02-21T11:51:01.000Z
2026-02-20T11:00:25.000Z;Drivdal;Drivdal;DRIVDAL_G1_GEN_EFFEKTBRYTER_UTE_INNE_L;G1 generator effektbryter ute/inne Ute;;;alarmlog;event;3;2026-02-21T11:56:39.000Z
2026-02-20T11:00:01.000Z;Drivdal;AGC;DRIVDAL_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;0;DRIVDAL.G1.KONTROLL.AGC;operatorlog;;;
2026-02-20T11:00:01.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_AGC_STOPP_CMD_AL;G1 AGC Stopp Kommando;;;alarmlog;event;3;2026-02-20T11:01:01.000Z
2026-02-20T11:00:01.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_STOPPER_AL;G1 stoppsekvens pågår;;;alarmlog;event;3;2026-02-20T11:02:52.000Z
2026-02-20T10:00:01.000Z;Drivdal;AGC;DRIVDAL_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;0,6;DRIVDAL.G1.KONTROLL.AGC;operatorlog;;;
2026-02-20T09:00:01.000Z;Drivdal;AGC;DRIVDAL_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;0,9;DRIVDAL.G1.KONTROLL.AGC;operatorlog;;;
2026-02-20T06:56:04.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_DRIFT_AL;G1 i drift;;;alarmlog;event;3;2026-02-20T11:00:01.000Z
2026-02-20T06:56:04.000Z;Drivdal;Drivdal;DRIVDAL_G1_GEN_EFFEKTBRYTER_UTE_INNE_H;G1 generator effektbryter ute/inne Inne;;;alarmlog;event;3;2026-02-20T11:00:25.000Z
2026-02-20T06:50:03.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_STARTER_AL;G1 startsekvens pågår;;;alarmlog;event;3;2026-02-20T06:56:04.000Z
2026-02-20T06:50:02.000Z;Drivdal;AGC;DRIVDAL_G1_KONTROLL_AGC_DB_SP_F;G1 AGC Forsert settpunkt fra Database - AGC settpunkt sendt til Kraftverk;1,35;DRIVDAL.G1.KONTROLL.AGC;operatorlog;;;
2026-02-20T06:50:02.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_AGC_START_CMD_AL;G1 AGC Start Kommando;;;alarmlog;event;3;2026-02-20T06:51:01.000Z
2026-02-06T14:03:37.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_STARTSEKVENS_KLAR_AL;G1 startsekvens klar;;;alarmlog;event;3;2026-02-20T06:50:03.000Z
2026-02-06T14:01:00.000Z;Drivdal;Drivdal;DRIVDAL_G1_GEN_EFFEKTBRYTER_UTE_INNE_L;G1 generator effektbryter ute/inne Ute;;;alarmlog;event;3;2026-02-20T06:56:04.000Z
2026-02-06T14:00:02.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_STOPPER_AL;G1 stoppsekvens pågår;;;alarmlog;event;3;2026-02-06T14:03:37.000Z
2026-02-06T14:00:01.000Z;Drivdal;AGC;DRIVDAL_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;0;DRIVDAL.G1.KONTROLL.AGC;operatorlog;;;
2026-02-06T14:00:01.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_AGC_STOPP_CMD_AL;G1 AGC Stopp Kommando;;;alarmlog;event;3;2026-02-06T14:01:01.000Z
2026-02-06T10:00:01.000Z;Drivdal;AGC;DRIVDAL_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;1,939;DRIVDAL.G1.KONTROLL.AGC;operatorlog;;;
2026-02-06T08:00:01.000Z;Drivdal;AGC;DRIVDAL_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;2,143;DRIVDAL.G1.KONTROLL.AGC;operatorlog;;;
2026-02-06T06:56:34.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_DRIFT_AL;G1 i drift;;;alarmlog;event;3;2026-02-06T14:00:02.000Z
2026-02-06T06:56:34.000Z;Drivdal;Drivdal;DRIVDAL_G1_GEN_EFFEKTBRYTER_UTE_INNE_H;G1 generator effektbryter ute/inne Inne;;;alarmlog;event;3;2026-02-06T14:01:00.000Z
2026-02-06T06:50:08.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_STARTER_AL;G1 startsekvens pågår;;;alarmlog;event;3;2026-02-06T06:56:34.000Z
2026-02-06T06:50:07.000Z;Drivdal;AGC;DRIVDAL_G1_KONTROLL_AGC_DB_SP_F;G1 AGC Forsert settpunkt fra Database - AGC settpunkt sendt til Kraftverk;0,6;DRIVDAL.G1.KONTROLL.AGC;operatorlog;;;
2026-02-06T06:50:07.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_AGC_START_CMD_AL;G1 AGC Start Kommando;;;alarmlog;event;3;2026-02-06T06:51:07.000Z
2026-02-05T01:03:05.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_STARTSEKVENS_KLAR_AL;G1 startsekvens klar;;;alarmlog;event;3;2026-02-06T06:50:08.000Z
2026-02-05T01:00:27.000Z;Drivdal;Drivdal;DRIVDAL_G1_GEN_EFFEKTBRYTER_UTE_INNE_L;G1 generator effektbryter ute/inne Ute;;;alarmlog;event;3;2026-02-06T06:56:34.000Z
2026-02-05T01:00:01.000Z;Drivdal;AGC;DRIVDAL_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;0;DRIVDAL.G1.KONTROLL.AGC;operatorlog;;;
2026-02-05T01:00:01.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_AGC_STOPP_CMD_AL;G1 AGC Stopp Kommando;;;alarmlog;event;3;2026-02-05T01:01:01.000Z
2026-02-05T01:00:01.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_STOPPER_AL;G1 stoppsekvens pågår;;;alarmlog;event;3;2026-02-05T01:03:05.000Z
2026-02-04T20:56:17.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_DRIFT_AL;G1 i drift;;;alarmlog;event;3;2026-02-05T01:00:01.000Z
2026-02-04T20:56:17.000Z;Drivdal;Drivdal;DRIVDAL_G1_GEN_EFFEKTBRYTER_UTE_INNE_H;G1 generator effektbryter ute/inne Inne;;;alarmlog;event;3;2026-02-05T01:00:27.000Z
2026-02-04T20:51:02.000Z;Drivdal;AGC;DRIVDAL_G1_KONTROLL_AGC_DB_SP_F;G1 AGC Forsert settpunkt fra Database - AGC settpunkt sendt til Kraftverk;0,612;DRIVDAL.G1.KONTROLL.AGC;operatorlog;;;
2026-02-04T20:51:02.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_AGC_START_CMD_AL;G1 AGC Start Kommando;;;alarmlog;event;3;2026-02-04T20:52:01.000Z
2026-02-04T20:51:02.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_STARTER_AL;G1 startsekvens pågår;;;alarmlog;event;3;2026-02-04T20:56:17.000Z
2026-02-04T14:03:06.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_STARTSEKVENS_KLAR_AL;G1 startsekvens klar;;;alarmlog;event;3;2026-02-04T20:51:02.000Z
2026-02-04T14:00:26.000Z;Drivdal;Drivdal;DRIVDAL_G1_GEN_EFFEKTBRYTER_UTE_INNE_L;G1 generator effektbryter ute/inne Ute;;;alarmlog;event;3;2026-02-04T20:56:17.000Z
2026-02-04T14:00:03.000Z;Drivdal;AGC;DRIVDAL_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;0;DRIVDAL.G1.KONTROLL.AGC;operatorlog;;;
2026-02-04T14:00:03.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_STOPPER_AL;G1 stoppsekvens pågår;;;alarmlog;event;3;2026-02-04T14:03:06.000Z
2026-02-04T14:00:02.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_AGC_STOPP_CMD_AL;G1 AGC Stopp Kommando;;;alarmlog;event;3;2026-02-04T14:01:02.000Z
2026-02-04T10:00:02.000Z;Drivdal;AGC;DRIVDAL_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;0,612;DRIVDAL.G1.KONTROLL.AGC;operatorlog;;;
2026-02-04T09:00:02.000Z;Drivdal;AGC;DRIVDAL_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;0,918;DRIVDAL.G1.KONTROLL.AGC;operatorlog;;;
2026-02-04T07:59:16.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_DRIFT_AL;G1 i drift;;;alarmlog;event;3;2026-02-04T14:00:03.000Z
2026-02-04T07:59:16.000Z;Drivdal;Drivdal;DRIVDAL_G1_GEN_EFFEKTBRYTER_UTE_INNE_H;G1 generator effektbryter ute/inne Inne;;;alarmlog;event;3;2026-02-04T14:00:26.000Z
2026-02-04T07:51:02.000Z;Drivdal;AGC;DRIVDAL_G1_KONTROLL_AGC_DB_SP_F;G1 AGC Forsert settpunkt fra Database - AGC settpunkt sendt til Kraftverk;2,041;DRIVDAL.G1.KONTROLL.AGC;operatorlog;;;
2026-02-04T07:51:02.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_AGC_START_CMD_AL;G1 AGC Start Kommando;;;alarmlog;event;3;2026-02-04T07:52:01.000Z
2026-02-04T07:51:02.000Z;Drivdal;Drivdal;DRIVDAL_G1_KONTROLL_STARTER_AL;G1 startsekvens pågår;;;alarmlog;event;3;2026-02-04T07:59:16.000Z
