DateTime;Value (Cluster1.DRIVDAL_INNTAK_NIVA_OPPSTROM_KOTE_PV);Unit (Cluster1.DRIVDAL_INNTAK_NIVA_OPPSTROM_KOTE_PV);Value (Cluster1.DRIVDAL_G1_GEN_F_PV);Unit (Cluster1.DRIVDAL_G1_GEN_F_PV);Value (Cluster1.DRIVDAL_G1_GEN_COSPHI_PV);Unit (Cluster1.DRIVDAL_G1_GEN_COSPHI_PV);Value (Cluster1.DRIVDAL_INNTAK_MAGASIN_TOT_VF_PV);Unit (Cluster1.DRIVDAL_INNTAK_MAGASIN_TOT_VF_PV);Value (Cluster1.DRIVDAL_G1_GEN_P_PV);Unit (Cluster1.DRIVDAL_G1_GEN_P_PV);Value (Cluster1.DRIVDAL_G1_GEN_TURTALL_PV);Unit (Cluster1.DRIVDAL_G1_GEN_TURTALL_PV);Value (Cluster1.DRIVDAL_G1_GEN_Q_PV);Unit (Cluster1.DRIVDAL_G1_GEN_Q_PV);Value (Cluster1.DRIVDAL_G1_TURB_VIRKNGRD_PV);Unit (Cluster1.DRIVDAL_G1_TURB_VIRKNGRD_PV);Value (Cluster1.DRIVDAL_INNTAK_MAGASIN_VOLUM_PV);Unit (Cluster1.DRIVDAL_INNTAK_MAGASIN_VOLUM_PV);Value (Cluster1.DRIVDAL_INNTAK_MINVF_LITER_PV);Unit (Cluster1.DRIVDAL_INNTAK_MINVF_LITER_PV);Value (Cluster1.DRIVDAL_G1_TURB_VF_PV);Unit (Cluster1.DRIVDAL_G1_TURB_VF_PV);Value (Cluster1.DRIVDAL_G1_GEN_TIMETELLER_PV);Unit (Cluster1.DRIVDAL_G1_GEN_TIMETELLER_PV);Value (Cluster1.DRIVDAL_G1_TURB_PADRAG_PV);Unit (Cluster1.DRIVDAL_G1_TURB_PADRAG_PV);Value (Cluster1.DRIVDAL_G1_KONTROLL_AGC_DB_SP);Unit (Cluster1.DRIVDAL_G1_KONTROLL_AGC_DB_SP);Value (Cluster1.DRIVDAL_G1_RORGATE_VANN_TRYKK_PV);Unit (Cluster1.DRIVDAL_G1_RORGATE_VANN_TRYKK_PV);Value (Cluster1.DRIVDAL_KRST_KONTROLL_KOM_AL);Unit (Cluster1.DRIVDAL_KRST_KONTROLL_KOM_AL);Value (Cluster1.DRIVDAL_INNTAK_MAGASIN_NED_KAP_PV);Unit (Cluster1.DRIVDAL_INNTAK_MAGASIN_NED_KAP_PV);Value (Cluster1.DRIVDAL_INNTAK_NIVA_OVERLOP_VF_PV);Unit (Cluster1.DRIVDAL_INNTAK_NIVA_OVERLOP_VF_PV);Value (Cluster1.DRIVDAL_G1_HYDRL_OLJE_TRYKK_PV);Unit (Cluster1.DRIVDAL_G1_HYDRL_OLJE_TRYKK_PV);Value (Cluster1.DRIVDAL_G1_GEN_S_PV);Unit (Cluster1.DRIVDAL_G1_GEN_S_PV);Value (Cluster1.DRIVDAL_INNTAK_NIVA_OPPSTROM_REF_HRV_PV);Unit (Cluster1.DRIVDAL_INNTAK_NIVA_OPPSTROM_REF_HRV_PV);Value (Cluster1.DRIVDAL_INNTAK_MAGASIN_FYLLGRAD_PV);Unit (Cluster1.DRIVDAL_INNTAK_MAGASIN_FYLLGRAD_PV);Value (Cluster1.DRIVDAL_INNTAK_MINVF_CM_PV);Unit (Cluster1.DRIVDAL_INNTAK_MINVF_CM_PV)
2026-01-14 00:00:00.000;151,13103163994523;moh;49,988396082864426;Hz;0,9795295584781494;None;0,898934356536111;m3/s;652,3427727777778;kW;749,8332525;rpm;-132,63468555555556;KVar;79,1861432603611;%;0,13623263815194442;Mill.m3;92,85839739259387;l/s;0,8059424915027777;m3/s;624192,5755591146;t;27,403738860463772;%;0,6164967234436111;None;97,99183531989313;mKVs;0;None;3,4418402778416666;mm;0;m3/s;94,05395555555556;bar;662,93737;KVa;-6,892022026772222;cm;90,82175879933334;%;33,796995917293486;cm
2026-01-14 01:00:00.000;151,124556455323;moh;1,7751365989214276;Hz;0,006987041519222611;None;0,10665932920827778;m3/s;2,860425;kW;43,540765;rpm;-0,4318694444444444;KVar;1,5259760327777778;%;0,1348288822566667;Mill.m3;92,33198380231521;l/s;0,01432432466111111;m3/s;624193,3740142882;t;26,39999962;%;0,0017006806202777777;None;98,66310184358626;mKVs;0;None;3,792779710505556;mm;0;m3/s;93,99906388888888;bar;2,975019722222222;KVa;-7,543890211341666;cm;89,88592113905555;%;33,70533081787078;cm
2026-01-14 02:00:00.000;151,12566516194275;moh;0;Hz;0;None;0,09222417144999999;m3/s;0;kW;0;rpm;0;KVar;0;%;0,13513300569166667;Mill.m3;92,22066375311992;l/s;0;m3/s;624193,4375;t;26,39999962;%;0;None;98,59168022764322;mKVs;0;None;3,716748555666667;mm;0;m3/s;93,63878305555555;bar;0;KVa;-7,43321736645;cm;90,08866946;%;33,688666822300796;cm
2026-01-14 03:00:00.000;151,12566616072576;moh;0;Hz;0;None;0,09206667046000001;m3/s;0;kW;0;rpm;0;KVar;0;%;0,1351315902852778;Mill.m3;92,06667091224003;l/s;0;m3/s;624193,4375;t;26,39999962;%;0;None;98,61134002129474;mKVs;0;None;3,7171024747555554;mm;0;m3/s;92,40556972222222;bar;0;KVa;-7,433369954333333;cm;90,08772589394444;%;33,66666832554961;cm
2026-01-14 04:00:00.000;151,1267977689775;moh;0;Hz;0;None;0,09183333566;m3/s;0;kW;0;rpm;0;KVar;0;%;0,13536961633444444;Mill.m3;91,83337552472052;l/s;0;m3/s;624193,4375;t;26,39999962;%;0;None;98,61365671706221;mKVs;0;None;3,65759531675;mm;0;m3/s;93,55526944444445;bar;0;KVa;-7,318242390766666;cm;90,24641109022222;%;33,63334114101888;cm
2026-01-14 05:00:00.000;151,12673439640798;moh;0;Hz;0;None;0,09162916851708335;m3/s;0;kW;0;rpm;0;KVar;0;%;0,1353318864786111;Mill.m3;91,62986479075109;l/s;0;m3/s;624193,4375;t;26,39999962;%;0;None;98,63333583765935;mKVs;0;None;3,6670282152555553;mm;0;m3/s;88,17502055555556;bar;0;KVa;-7,329050699783334;cm;90,22125759094445;%;33,603001021896475;cm
2026-01-14 06:00:00.000;151,12872133213227;moh;0;Hz;0;None;0,09163500288041666;m3/s;0;kW;0,0025544444444444443;rpm;0;KVar;0;%;0,1357479837361111;Mill.m3;91,62540993526218;l/s;0;m3/s;624193,4375;t;26,39999962;%;0;None;98,5744043493497;mKVs;0;None;3,5630035399333333;mm;0;m3/s;93,15569388888889;bar;0;KVa;-7,1260155573083335;cm;90,49865807455555;%;33,59400942125364;cm
2026-01-14 07:00:00.000;151,1217342992315;moh;45,78323868626141;Hz;0,8295516635856881;None;0,6929879702395556;m3/s;496,7560197222222;kW;702,2589172222222;rpm;24,54488361111111;KVar;65,65385723080556;%;0,13436184877694443;Mill.m3;91,2018768252223;l/s;0,6017513869547222;m3/s;624193,9160088367;t;25,650589483450915;%;0,6105443426797221;None;98,07913449307095;mKVs;0;None;3,909536997469444;mm;0;m3/s;94,12332888888889;bar;502,72370722222223;KVa;-7,818798488972222;cm;89,57456783627778;%;33,53139327444507;cm
2026-01-14 08:00:00.000;151,1053609159567;moh;28,50120159313115;Hz;0,5220158921277916;None;1,354966494324;m3/s;1081,7640877777778;kW;443,3680313888889;rpm;-199,12672555555557;KVar;47,03761501236111;%;0,13110874593111113;Mill.m3;90,99572183295261;l/s;1,2639673536916667;m3/s;624194,7901668751;t;48,623834321052676;%;1,3988095498680557;None;95,63880010191923;mKVs;0;None;4,722813500222222;mm;0;m3/s;93,4445975;bar;1104,9133616666666;KVa;-9,453404744238888;cm;87,40583129405556;%;33,51367502035299;cm
2026-01-14 09:00:00.000;151,06624458102257;moh;39,72574339671835;Hz;0,7543467336730402;None;1,8307550769880003;m3/s;1426,8106180555556;kW;611,662295;rpm;-221,32264305555555;KVar;71,66537683316666;%;0,12334147843388889;Mill.m3;89,96382438574783;l/s;1,7407554976888884;m3/s;624195,7422714237;t;61,77416615812855;%;1,4090138897638889;None;95,35801872093137;mKVs;0;None;6,6646300422166656;mm;0;m3/s;93,66659138888889;bar;1445,4213138888888;KVa;-13,366478814166667;cm;82,22765348113889;%;33,369028518728044;cm
2026-01-14 10:00:00.000;151,05117264718754;moh;49,024011006655634;Hz;0,9295406093453993;None;0,7397674276694044;m3/s;554,0445025;kW;743,2676808333333;rpm;17,479090555555555;KVar;71,4519568233317;%;0,11997595523250458;Mill.m3;88,89027131247796;l/s;0,6369135268706442;m3/s;624195,8794584896;t;27,366214987367925;%;0,6088428117191342;None;98,0884321331782;mKVs;0;None;7,401792424234144;mm;0;m3/s;94,08693138888889;bar;561,4974627777777;KVa;-14,812460377690515;cm;79,98396974957359;%;33,19696952842882;cm
2026-01-14 11:00:00.000;151,0523289084255;moh;50,00674568827782;Hz;0,974577909861401;None;0,8189079686952777;m3/s;606,8727825;kW;750,1666522222222;rpm;-133,0366425;KVar;78,3377350481389;%;0,12046265461805555;Mill.m3;88,9313531959654;l/s;0,7299535685069444;m3/s;624197,7443345486;t;26,731013012941126;%;0,6122450233;None;97,9248749332969;mKVs;0;None;7,384336259608334;mm;0;m3/s;93,70128972222223;bar;622,3930702777777;KVa;-14,76812574638889;cm;80,30843698802778;%;33,20000187192747;cm
2026-01-14 12:00:00.000;151,02884844386952;moh;50,04067888066655;Hz;0,9543463839202139;None;2,5767276790152778;m3/s;2099,6418625;kW;750,4166880555556;rpm;-665,0066255555555;KVar;90,05187280463889;%;0,1158415213813889;Mill.m3;88,28510611610483;l/s;2,4884412042424997;m3/s;624198,7443463369;t;70,99074634281723;%;2,1386053748563896;None;92,92189862382864;mKVs;0;None;8,539619445869446;mm;0;m3/s;93,67810638888889;bar;2202,3013894444443;KVa;-17,09284040677778;cm;77,22768188102778;%;33,11705668299132;cm
2026-01-14 13:00:00.000;150,98796610882272;moh;49,99837087429233;Hz;0,9599590119218625;None;2,646923645411111;m3/s;2138,8034555555555;kW;749,8333280555555;rpm;-633,6949697222223;KVar;89,94727151441667;%;0,10768313897;Mill.m3;86,97668973530672;l/s;2,5599854940249998;m3/s;624199,7443818229;t;72,54922787294429;%;2,1428570750000002;None;92,75000350944913;mKVs;0;None;10,6439384891;mm;0;m3/s;94,21881833333333;bar;2232,3578269444442;KVa;-21,188426549166667;cm;71,78875995169444;%;32,92577513763752;cm
2026-01-14 14:00:00.000;150,96903333400573;moh;50,01439035551864;Hz;0,9605460579551042;None;0,8796713520809724;m3/s;649,6017902777778;kW;750,2500219444445;rpm;-187,0087147222222;KVar;77,91439162344444;%;0,10355779933305558;Mill.m3;85,98131243510707;l/s;0,7906221384922223;m3/s;624200,7443657987;t;27,436786064988866;%;0,6147960428233333;None;97,78852322454983;mKVs;0;None;11,65979936413889;mm;0;m3/s;93,99651333333334;bar;676,0422625;KVa;-23,02999199713889;cm;69,03853452497222;%;32,76324476993785;cm
2026-01-14 15:00:00.000;150,95927829534227;moh;25,85612317726931;Hz;0,44256137491865694;None;1,0552239111954167;m3/s;819,1030005555556;kW;411,90032083333335;rpm;-250,10494444444444;KVar;42,05883617358333;%;0,1019254636931389;Mill.m3;85,39408903187228;l/s;0,9698211669152776;m3/s;624201,649945243;t;41,3026507839298;%;0,9657031996869445;None;96,54468956786819;mKVs;0;None;12,220497343777778;mm;0;m3/s;94,09047666666666;bar;856,9398402777778;KVa;-24,065055847361112;cm;67,95030852416667;%;32,68271721927223;cm
2026-01-14 16:00:00.000;150,9472135056102;moh;26,11893373829244;Hz;0,44361240648079364;None;1,0790378930101387;m3/s;828,4527980555556;kW;415,93326333333334;rpm;-238,48368;KVar;41,60258818686111;%;0,0994521580656389;Mill.m3;84,68411344567896;l/s;0,994353723598;m3/s;624202,4883190624;t;62,29067710701318;%;0,9662698660055554;None;96,40690379814478;mKVs;0;None;12,900656381583333;mm;0;m3/s;93,77965944444445;bar;863,4817433333334;KVa;-25,28060065402778;cm;66,30143973180556;%;32,5621860351387;cm
2026-01-14 17:00:00.000;150,91908568538946;moh;50,02063441606619;Hz;0,955385707929704;None;2,4683157555805555;m3/s;1985,9861841666666;kW;750,4166580555556;rpm;-605,2072433333333;KVar;92,14999982969445;%;0,09388182601955554;Mill.m3;83,8845859530523;l/s;2,3844252017138894;m3/s;624203,4181355903;t;66,14187506983468;%;1,98979580425;None;93,6679816169835;mKVs;0;None;14,432497447527778;mm;0;m3/s;93,89417083333333;bar;2074,2372466666666;KVa;-28,081037732;cm;62,587885232;%;32,455369641258166;cm
2026-01-14 18:00:00.000;150,89471747887174;moh;49,977639179923194;Hz;0,9587807685593315;None;2,500099433194445;m3/s;2014,6017227777777;kW;749,4166625;rpm;-580,5264197222223;KVar;91,93894009088889;%;0,08899035019024998;Mill.m3;83,22315159762863;l/s;2,4167464507444447;m3/s;624204,4181585243;t;67,05861583668629;%;2,01530605575;None;93,41323956190458;mKVs;0;None;15,777653374166666;mm;0;m3/s;93,989825;bar;2098,195918611111;KVa;-30,520935059166668;cm;59,32690097002778;%;32,33719211947521;cm
2026-01-14 19:00:00.000;150,88088181491597;moh;38,80400350277376;Hz;0,7189902727793308;None;1,8419432105436386;m3/s;1443,1804797222221;kW;598,2960047222223;rpm;-425,47835638888887;KVar;69,6913562775;%;0,08617229732830556;Mill.m3;82,64752615676538;l/s;1,7592921309944445;m3/s;624205,4181759027;t;63,60829561542943;%;1,4291384571083332;None;94,93630977321851;mKVs;0;None;16,552617813916665;mm;0;m3/s;94,11051916666666;bar;1503,4628605555556;KVa;-31,912740071027777;cm;57,44819947330556;%;32,253858858011135;cm
2026-01-14 20:00:00.000;150,8663249954735;moh;49,1169537100774;Hz;0,9000733269673356;None;2,3138492906808614;m3/s;1880,4940127777777;kW;744,0404352777778;rpm;-681,5421163888889;KVar;85,9601714661111;%;0,08329813612869444;Mill.m3;81,49780013764176;l/s;2,2324867735022225;m3/s;624206,418185868;t;65,68487149578762;%;2,035147135475;None;93,67469905711367;mKVs;0;None;17,34301249338889;mm;0;m3/s;91,74297638888889;bar;1999,3602783333333;KVa;-33,35896809825;cm;55,53209107711111;%;32,07438255071258;cm
2026-01-14 21:00:00.000;150,85910775553575;moh;50,01577071835014;Hz;0,886050630392923;None;0,8738345141022222;m3/s;641,6753036111111;kW;750,4999830555555;rpm;-335,79883472222224;KVar;79,13395873372222;%;0,08182130563597222;Mill.m3;81,21983741158225;l/s;0,7926572016472223;m3/s;624207,4182052604;t;27,1466668608565;%;0,6162132762047222;None;97,73879342267276;mKVs;0;None;17,749140846166668;mm;0;m3/s;93,57080777777777;bar;723,7761844444444;KVa;-34,09241570322222;cm;54,54753714738889;%;32,02947167488589;cm
2026-01-14 22:00:00.000;150,86169147271153;moh;1,7273291717512336;Hz;0,0056395859326669176;None;0,0959568724468889;m3/s;3,133026666666667;kW;42,655454444444445;rpm;-1,744388888888889;KVar;1,7463617113777776;%;0,08233725560894445;Mill.m3;80,96800946807925;l/s;0,014985481670777777;m3/s;624208,1498289931;t;26,30000114;%;0,0017006806202777777;None;98,35076241046058;mKVs;0;None;17,607254453694445;mm;0;m3/s;94,09360916666667;bar;3,150511388888889;KVa;-33,83609771638889;cm;54,89150450975;%;31,995527001168057;cm
2026-01-14 23:00:00.000;150,86749917126005;moh;0;Hz;0;None;0,08109527861666666;m3/s;0;kW;0;rpm;0;KVar;0;%;0,08347737426883335;Mill.m3;81,09798722444555;l/s;0;m3/s;624208,1875;t;26,30000114;%;0;None;98,29999474540493;mKVs;0;None;17,293721517305556;mm;0;m3/s;93,24104944444444;bar;0;KVa;-33,25271606497222;cm;55,651584445833336;%;32,01280720994505;cm
2026-01-15 00:00:00.000;150,872669749281;moh;0;Hz;0;None;0,08140833614;m3/s;0;kW;0;rpm;0;KVar;0;%;0,08452991971683334;Mill.m3;81,40826308785624;l/s;0;m3/s;624208,1875;t;26,30000114;%;0;None;98,31668404727837;mKVs;0;None;17,004272247416665;mm;0;m3/s;93,24352777777777;bar;0;KVa;-32,732815211416664;cm;56,35327954725;%;32,05832425226146;cm
2026-01-15 01:00:00.000;150,8768226235515;moh;0;Hz;0;None;0,08180000384833334;m3/s;0;kW;0;rpm;0;KVar;0;%;0,08536194519477777;Mill.m3;81,80000265833758;l/s;0;m3/s;624208,1875;t;26,30000114;%;0;None;98,31668493615341;mKVs;0;None;16,775464587;mm;0;m3/s;93,475935;bar;0;KVa;-32,319569057361115;cm;56,90796457994445;%;32,11666842389314;cm
2026-01-15 02:00:00.000;150,87930187095;moh;0;Hz;0;None;0,08203583533541667;m3/s;0;kW;0;rpm;0;KVar;0;%;0,08585357653449999;Mill.m3;82,03801665051151;l/s;0;m3/s;624208,1875;t;26,30000114;%;0;None;98,32946524105621;mKVs;0;None;16,640266418333333;mm;0;m3/s;93,54939972222222;bar;0;KVa;-32,070719402916666;cm;57,235717964833334;%;32,16280124582794;cm
2026-01-15 03:00:00.000;150,881289524254;moh;0;Hz;0;None;0,08221722290597223;m3/s;0;kW;0;rpm;0;KVar;0;%;0,08626012156333333;Mill.m3;82,21295275655433;l/s;0;m3/s;624208,1875;t;26,30000114;%;0;None;98,32887869441689;mKVs;0;None;16,528466541833332;mm;0;m3/s;93,57687694444445;bar;0;KVa;-31,87132517436111;cm;57,506748583;%;32,18332773732338;cm
2026-01-15 04:00:00.000;150,88259409663524;moh;0;Hz;0;None;0,08242416613430557;m3/s;0;kW;0;rpm;0;KVar;0;%;0,08650536379858334;Mill.m3;82,42655866404537;l/s;0;m3/s;624208,1875;t;26,30000114;%;0;None;98,31666801974411;mKVs;0;None;16,461024813027777;mm;0;m3/s;93,57692333333334;bar;0;KVa;-31,74121008922222;cm;57,67024283972222;%;32,216671034385755;cm
2026-01-15 05:00:00.000;150,88391490757502;moh;0;Hz;0;None;0,08256249874625002;m3/s;0;kW;0;rpm;0;KVar;0;%;0,0867818788926389;Mill.m3;82,56451400859405;l/s;0;m3/s;624208,1875;t;26,30000114;%;0;None;98,30445781728656;mKVs;0;None;16,38498327188889;mm;0;m3/s;93,90426444444445;bar;0;KVa;-31,608505250833332;cm;57,85458536177778;%;32,23778763007529;cm
2026-01-15 06:00:00.000;150,88545927231476;moh;0;Hz;0;None;0,08294166376083334;m3/s;0;kW;0;rpm;0;KVar;0;%;0,08708938521613888;Mill.m3;82,94166692083333;l/s;0;m3/s;624208,1875;t;26,30000114;%;0;None;98,30774960019671;mKVs;0;None;16,300418851833335;mm;0;m3/s;93,44108416666667;bar;0;KVa;-31,454755997305554;cm;58,05959053066667;%;32,291666033333335;cm
2026-01-15 07:00:00.000;150,88775393197227;moh;0;Hz;0;None;0,08309999729166669;m3/s;0;kW;0;rpm;0;KVar;0;%;0,08754517299263886;Mill.m3;83,09999841167007;l/s;0;m3/s;624208,1875;t;26,30000114;%;0;None;98,2461289298422;mKVs;0;None;16,17507701422222;mm;0;m3/s;93,56491111111112;bar;0;KVa;-31,225191753333334;cm;58,36345001711111;%;32,31666606610602;cm
2026-01-15 08:00:00.000;150,88952617036676;moh;0;Hz;0;None;0,08317166428202778;m3/s;0;kW;0;rpm;0;KVar;0;%;0,0878996771236111;Mill.m3;83,1705163985154;l/s;0;m3/s;624208,1875;t;26,30000114;%;0;None;98,30342097242713;mKVs;0;None;16,07758840027778;mm;0;m3/s;93,67930638888889;bar;0;KVa;-31,047104731305556;cm;58,59978545483333;%;32,32841936302814;cm
2026-01-15 09:00:00.000;150,89788608233945;moh;0;Hz;0;None;0,08319138891027777;m3/s;0;kW;0;rpm;0;KVar;0;%;0,08904955883822221;Mill.m3;83,66580795244991;l/s;0;m3/s;624208,1875;t;26,300001139999996;%;0;None;98,25643521698784;mKVs;0;None;15,537760203916667;mm;0;m3/s;94,02738583333333;bar;0;KVa;-30,047156439972223;cm;59,36637246913889;%;32,4033285848675;cm
2026-01-15 10:00:00.000;150,91398342564548;moh;0;Hz;0;None;0,08439139128041667;m3/s;0;kW;0;rpm;0;KVar;0;%;0,09277775184272219;Mill.m3;84,38804468356513;l/s;0;m3/s;624208,1875;t;26,30000114;%;0;None;98,24342463788518;mKVs;0;None;14,736118104805556;mm;0;m3/s;93,55172333333333;bar;0;KVa;-28,610848321166667;cm;61,85183455172222;%;32,51386605665974;cm
2026-01-15 11:00:00.000;150,92874663974465;moh;0;Hz;0;None;0,08462666832125;m3/s;0;kW;0;rpm;0;KVar;0;%;0,09570097852919443;Mill.m3;84,62727862335377;l/s;0;m3/s;624208,1875;t;26,30000114;%;0;None;98,26615570754302;mKVs;0;None;13,932230419888889;mm;0;m3/s;93,49801388888889;bar;0;KVa;-27,12784661125;cm;63,8006524915;%;32,549989894742374;cm
2026-01-15 12:00:00.000;150,93967830794304;moh;0;Hz;0;None;0,08502305468805557;m3/s;0;kW;0;rpm;0;KVar;0;%;0,09788912367119443;Mill.m3;85,02381738430043;l/s;0;m3/s;624208,1875;t;26,30000114;%;0;None;98,35000137251382;mKVs;0;None;13,330490749888888;mm;0;m3/s;92,75737444444445;bar;0;KVa;-26,035982768916668;cm;65,25941518269444;%;32,607815950508396;cm
2026-01-15 13:00:00.000;150,94596880279514;moh;0;Hz;0;None;0,08502249866625002;m3/s;0;kW;0;rpm;0;KVar;0;%;0,09917676254091666;Mill.m3;85,02030339299559;l/s;0;m3/s;624208,1875;t;26,30000114;%;0;None;98,34219304759117;mKVs;0;None;12,97639020363889;mm;0;m3/s;93,01664305555556;bar;0;KVa;-25,404955545916668;cm;66,11784214533333;%;32,6171880826089;cm
2026-01-15 14:00:00.000;150,95273040120054;moh;0;Hz;0;None;0,08518388685194443;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10052985922916668;Mill.m3;85,18799213217527;l/s;0;m3/s;624208,1875;t;26,30000114;%;0;None;98,34946982503793;mKVs;0;None;12,604288101777778;mm;0;m3/s;93,85832444444445;bar;0;KVa;-24,729516772;cm;67,0199065316389;%;32,64114335497652;cm
2026-01-15 15:00:00.000;150,95823592165104;moh;0;Hz;0;None;0,08525583098291666;m3/s;0;kW;0,002525;rpm;0;KVar;0;%;0,10164153912638887;Mill.m3;85,25373992809554;l/s;0;m3/s;624208,1875;t;26,30000114;%;0,018424042402777778;None;98,30894815265535;mKVs;0;None;12,298576357416668;mm;0;m3/s;93,70160916666667;bar;0;KVa;-24,176991781;cm;67,76102553408333;%;32,65053579460333;cm
2026-01-15 16:00:00.000;150,94422830894845;moh;48,86369659760243;Hz;0,920141399782768;None;1,5038493938538884;m3/s;1197,6910680555557;kW;741,0651241666667;rpm;-123,55413972222222;KVar;83,04412828063889;%;0,09890112828650002;Mill.m3;85,1480054083691;l/s;1,4192167798000002;m3/s;624208,7461874478;t;43,126926840428354;%;1,326531053;None;96,3265313876559;mKVs;0;None;13,05218929775;mm;0;m3/s;93,85297222222222;bar;1209,8298697222222;KVa;-25,565821330083335;cm;65,93408576172222;%;32,62499458915174;cm
2026-01-15 17:00:00.000;150,90837597558112;moh;49,99994496123285;Hz;0,9828088179146044;None;2,25611474675;m3/s;1815,0296391666666;kW;750,08331;rpm;-334,49466722222223;KVar;93,48877438427778;%;0,09177419764741668;Mill.m3;84,24831315956843;l/s;2,1719532996999997;m3/s;624209,746205191;t;60,053132652322255;%;1,8353177767861113;None;94,35040250775891;mKVs;0;None;15,01209534575;mm;0;m3/s;94,03891333333333;bar;1846,4417980555556;KVa;-29,147334627777777;cm;61,18279898975;%;32,501080083059975;cm
2026-01-15 18:00:00.000;150,89507489106526;moh;49,992545472302666;Hz;0,9951210050100322;None;0,8493016148713889;m3/s;622,242355;kW;749,8396533333333;rpm;62,80026888888889;KVar;78,72288316066667;%;0,08899867437333332;Mill.m3;83,11261198107293;l/s;0,7638235795952778;m3/s;624210,7466713194;t;26,70428169587124;%;0,6064966486366666;None;97,76858523606042;mKVs;0;None;15,775364133555556;mm;0;m3/s;93,93279722222222;bar;627,9429625;KVa;-30,493740506694444;cm;59,33245040072222;%;32,317202078380426;cm
2026-01-15 19:00:00.000;150,9036783094175;moh;1,7365414353809854;Hz;0,005628835899170477;None;0,09869984168958333;m3/s;3,9167747222222222;kW;42,3872825;rpm;1,1577911111111112;KVar;2,050766833561111;%;0,0906980462597222;Mill.m3;83,09676891990529;l/s;0,01554974770225;m3/s;624211,5557892361;t;26;%;0,0016666667327777777;None;98,42415647976894;mKVs;0;None;15,308037016027777;mm;0;m3/s;91,55458944444445;bar;3,145230833333333;KVa;-29,63679843408333;cm;60,46536461616667;%;32,3161278037801;cm
2026-01-15 20:00:00.000;150,92106281295807;moh;0;Hz;0;None;0,0834155543;m3/s;0;kW;0;rpm;0;KVar;0;%;0,09422750663541667;Mill.m3;83,41659000537476;l/s;0;m3/s;624211,625;t;26;%;0;None;98,37499982503165;mKVs;0;None;14,337435616722223;mm;0;m3/s;93,09788027777778;bar;0;KVa;-27,86707984025;cm;62,818337482;%;32,3666645721567;cm
2026-01-15 21:00:00.000;150,93859918700326;moh;0;Hz;0;None;0,08400444653666665;m3/s;0;kW;0;rpm;0;KVar;0;%;0,09768721581366667;Mill.m3;84,00458011710259;l/s;0;m3/s;624211,625;t;26;%;0;None;98,35000431774694;mKVs;0;None;13,386015363833334;mm;0;m3/s;93,71718444444444;bar;0;KVa;-26,144451566444445;cm;65,1248104946389;%;32,457797645705895;cm
2026-01-15 22:00:00.000;150,94844969281132;moh;0;Hz;0;None;0,08454333535694444;m3/s;0;kW;0;rpm;0;KVar;0;%;0,09967680183977776;Mill.m3;84,54671125833762;l/s;0;m3/s;624211,625;t;26;%;0;None;98,30887988729224;mKVs;0;None;12,838879479777777;mm;0;m3/s;93,28638805555556;bar;0;KVa;-25,156046548944445;cm;66,45120148130556;%;32,54111908049427;cm
2026-01-15 23:00:00.000;150,95654011985624;moh;0;Hz;0;None;0,0847872223288889;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10128502645527776;Mill.m3;84,78760275047871;l/s;0;m3/s;624211,625;t;26;%;0;None;98,34166522228098;mKVs;0;None;12,396617466611112;mm;0;m3/s;93,47191111111111;bar;0;KVa;-24,348309834416668;cm;67,52335012344444;%;32,583333880524386;cm
2026-01-16 00:00:00.000;150,968517167998;moh;0;Hz;0;None;0,08516916483625;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10366496640416667;Mill.m3;85,17095785328678;l/s;0;m3/s;624211,625;t;26;%;0;None;98,3785723602651;mKVs;0;None;11,742134306444445;mm;0;m3/s;93,54172083333333;bar;0;KVa;-23,152520921305555;cm;69,10997761505556;%;32,64112307750899;cm
2026-01-16 01:00:00.000;150,96432768715314;moh;48,89131152502053;Hz;0,885336244307982;None;2,334776679690139;m3/s;1905,3619777777778;kW;741,4774375;rpm;-630,59351;KVar;81,66685208111112;%;0,10293651156222221;Mill.m3;85,72623778829303;l/s;2,250044569586667;m3/s;624212,0785080207;t;66,50836285303342;%;2,1369046942361116;None;93,29645576636416;mKVs;0;None;11,942459320444444;mm;0;m3/s;93,93498222222222;bar;2008,4386680555556;KVa;-23,561748928333333;cm;68,62434033252778;%;32,72499954751279;cm
2026-01-16 02:00:00.000;150,9425959113832;moh;50,00072337861578;Hz;0,9607784555637733;None;2,645413204561111;m3/s;2137,920771388889;kW;750,0723644444445;rpm;-613,9258038888889;KVar;89,94806393672222;%;0,0985643163071111;Mill.m3;85,47501646657051;l/s;2,559931550366666;m3/s;624213,0785288195;t;72,6311134254442;%;2,1428570750000002;None;92,70691720449425;mKVs;0;None;13,144812691333334;mm;0;m3/s;93,08880194444444;bar;2224,854280833333;KVa;-25,732570225333333;cm;65,70954397047223;%;32,683337154679585;cm
